Time,P_load,P_g1,P_g2,P_bess,Q_load,Q_g1,Q_g2,Q_bess,freq,volt,w_rotor,T_mech
7.9392,15.173551365572,7.382513660468,7.382513660468,0.4086789200686,5.2145288278803,2.9739552535625,2.9739552535625,-0.73282558029478,59.991670416941,1.0028753240286,0.9999999999994,0.14042770648342
7.9424,15.212452321583,7.3890092359469,7.3890092359469,0.43458856810152,5.222066685003,2.9878496082593,2.9878496082593,-0.75307641735934,59.992129535554,1.0028815649842,0.9999999999994,0.14041975557114
7.9456,15.246916983712,7.4007599853426,7.4007599853426,0.44555157708681,5.2810183997549,3.0008892124411,3.0008892124411,-0.72020429694479,59.996554644315,1.0029262791367,0.9999999999994,0.14041180520163
7.9488,15.249992478331,7.3980058517356,7.3980058517356,0.45413589499714,5.3384652231621,3.0127218227933,3.0127218227933,-0.68642224504242,59.9978362097,1.0029347366208,0.9999999999994,0.14040385534769
7.952,15.207549300896,7.392440215451,7.392440215451,0.42282392589716,5.3505226782614,3.0269344182243,3.0269344182243,-0.70278965256321,60.001033780399,1.002902434004,0.9999999999994,0.1403959059805
7.9552,15.165340033491,7.3803631637352,7.3803631637352,0.40476933642789,5.2781298834369,2.9893384399617,2.9893384399617,-0.69998993002623,60.001658496484,1.0028922505511,0.9999999999994,0.14038795706983
7.9584,15.154429034939,7.3761225757752,7.3761225757752,0.40233900806883,5.2210396760167,2.9913535359204,2.9913535359204,-0.7611107785733,60.003512293952,1.0028325449718,0.9999999999994,0.14038000858429
7.9616,15.190454157267,7.380019593035,7.380019593035,0.43056986941347,5.2127656780338,2.9790662166331,2.9790662166331,-0.74481072075333,60.005050856275,1.0028113166001,0.9999999999994,0.14037206049161
7.9648,15.229649561123,7.3863693897598,7.3863693897598,0.45706546860122,5.2400943113841,2.9928329657669,2.9928329657669,-0.74501561366368,60.002520741558,1.0028065805854,0.9999999999994,0.14036411275885
7.968,15.249954529719,7.3968961566046,7.3968961566046,0.45631670435936,5.3078639924692,3.011642093068,3.011642093068,-0.7148644801253,60.006214065728,1.0028581301033,0.9999999999994,0.14035616535268
7.9712,15.233207898194,7.3911075964802,7.3911075964802,0.45114769276963,5.352144694195,3.0144679816103,3.0144679816103,-0.6762349525035,60.005030894435,1.0029061113739,0.9999999999994,0.14034821823966
7.9744,15.182672677695,7.3864156690604,7.3864156690604,0.40999662433722,5.3237281194173,3.021263945037,3.021263945037,-0.71824293405212,60.005833857269,1.0029166802724,0.9999999999994,0.14034027138647
7.9776,15.1548233493,7.3766123219199,7.3766123219199,0.40175404257698,5.2521213940102,2.9845163907587,2.9845163907587,-0.71635466074208,60.004829487321,1.0028782090175,0.9999999999994,0.14033232476018
7.9808,15.159926378936,7.3758117318608,7.3758117318608,0.40845766155813,5.2124937173229,2.9943206417085,2.9943206417085,-0.77559144332606,60.004774353076,1.0028433825776,0.9999999999994,0.14032437832848
7.984,15.204651064758,7.3823192135708,7.3823192135708,0.44016724712039,5.222036564502,2.988109586582,2.988109586582,-0.75362685799812,60.006211448606,1.0028299894386,0.9999999999994,0.14031643205992
7.9872,15.241717169348,7.3896087658095,7.3896087658095,0.46265434148448,5.2685951436581,3.0020095263173,3.0020095263173,-0.73486804743017,60.00332563697,1.0028238008413,0.9999999999994,0.14030848592413
7.9904,15.247352664981,7.3973159370009,7.3973159370009,0.45287558030296,5.3345514645443,3.0234187286621,3.0234187286621,-0.71173009210403,60.007544739357,1.0028459914453,0.9999999999994,0.14030053989197
7.9936,15.213746546241,7.387847986045,7.387847986045,0.43820572187075,5.3548037599508,3.0163478367358,3.0163478367358,-0.67733534524289,60.004072384372,1.0028543918709,0.9999999999994,0.14029259393579
7.9968,15.163926684641,7.380965559588,7.380965559588,0.40215109850209,5.2882138920566,3.0165880232325,3.0165880232325,-0.7444051999587,60.00623672497,1.0028620638902,0.9999999999994,0.14028464802948
8.0,15.154105379869,7.3749928047141,7.3749928047141,0.40427494632239,5.231423861821,2.9822353452225,2.9822353452225,-0.73249025337764,60.007768619999,1.0028168205225,0.9999999999994,0.1402767021487
8.0032,15.176723846303,7.3783476519349,7.3783476519349,0.4201834178844,5.2102095028067,2.9964651632713,2.9964651632713,-0.7821646395326,60.008754475051,1.002790215436,0.9999999999994,0.14026875627092
8.0064,15.219294507387,7.3864912402799,7.3864912402799,0.44646650062113,5.2398399707623,2.9968006432955,2.9968006432955,-0.75320565500419,60.010179850039,1.0027584234697,0.9999999999994,0.14026081037555
8.0096,15.245032827668,7.3919862331848,7.3919862331848,0.46121498266262,5.2982942349042,3.0144856813323,3.0144856813323,-0.73012136621199,60.012286242136,1.0027523159541,0.9999999999994,0.14025286444401
8.0128,15.231576167339,7.3919044072542,7.3919044072542,0.44792204685108,5.3522383764096,3.0381251104643,3.0381251104643,-0.723455877842,60.010025631768,1.0027858233239,0.9999999999994,0.14024491845976
8.016,15.186771615492,7.3789506670513,7.3789506670513,0.42902550188089,5.3407087980172,3.0231948434774,3.0231948434774,-0.70512412908137,60.012069066416,1.0028362898415,0.9999999999994,0.14023697240834
8.0192,15.146990804443,7.3650806687949,7.3650806687949,0.41698476953619,5.2624949549095,3.0199520797913,3.0199520797913,-0.77685246112615,60.0106026105,1.0027693574949,0.9999999999994,0.14022902627737
8.0224,15.153248508274,7.3585239417053,7.3585239417053,0.43635542807424,5.2248174570222,2.9985065186847,2.9985065186847,-0.771639623874,60.00689605707,1.0027682163884,0.9999999999994,0.14022108005655
8.0256,15.185675878618,7.360498431655,7.360498431655,0.4648335365547,5.2196669734994,3.0087046726446,3.0087046726446,-0.79718656671528,60.009271671866,1.0027051015151,0.9999999999994,0.14021313373763
8.0288,15.228150417378,7.3828512457816,7.3828512457816,0.46260215403535,5.265491715036,3.0024724209308,3.0024724209308,-0.73889763029173,60.022855160245,1.0027073358251,0.9999999999994,0.14020518731443
8.032,15.244244500406,7.4015335139242,7.4015335139242,0.44133218348962,5.3291122030514,3.0212544115377,3.0212544115377,-0.71284076507369,60.030399294814,1.0026930760529,0.9999999999994,0.14019724078276
8.0352,15.215013503828,7.4056012641974,7.4056012641974,0.40396583078867,5.3643851803279,3.0511480878271,3.0511480878271,-0.73735482619174,60.034798871409,1.0026995060781,0.9999999999994,0.14018929414049
8.0384,15.162330563807,7.3922617633134,7.3922617633134,0.37796270353015,5.3091408091116,3.0325663835252,3.0325663835252,-0.7554350037198,60.034102186505,1.0026685005079,0.9999999999994,0.14018134738751
8.0416,15.135873443074,7.3773153799866,7.3773153799866,0.3813980367968,5.241721548208,3.0341248057152,3.0341248057152,-0.82597147960114,60.03702208561,1.0026429473117,0.9999999999994,0.14017340052577
8.0448,15.162685311849,7.3752071561605,7.3752071561605,0.41242613542041,5.2188337912462,3.0180645579964,3.0180645579964,-0.8167393443985,60.026691608319,1.0026044180035,0.9999999999994,0.14016545355922
8.048,15.200888087892,7.3796991128828,7.3796991128828,0.44164470134255,5.2345769245206,3.0313636123198,3.0313636123198,-0.82759444625787,60.019409830095,1.0025413047787,0.9999999999994,0.14015750649374
8.0512,15.235882580837,7.3862071421581,7.3862071421581,0.46362292362479,5.2977053116282,3.0467977593477,3.0467977593477,-0.79533479932044,60.011169669413,1.0025197513112,0.9999999999994,0.14014955933704
8.0544,15.227382583787,7.3824017787472,7.3824017787472,0.46273397552215,5.3542358496953,3.0567515743698,3.0567515743698,-0.75871143842979,60.011493517891,1.0025153003277,0.9999999999994,0.1401416120985
8.0576,15.188366560485,7.3710821784688,7.3710821784688,0.44635729891766,5.3608505560301,3.0651266879674,3.0651266879674,-0.76884652240623,60.005898056506,1.0025872484396,0.9999999999994,0.14013366478902
8.0608,15.15801348878,7.3459707735828,7.3459707735828,0.46622766802494,5.2897907145408,3.0047448832841,3.0047448832841,-0.71914231791193,60.008881362365,1.0028113386526,0.9999999999994,0.14012571742088
8.064,15.148028251835,7.347591011573,7.347591011573,0.4530010243832,5.2357380783445,2.9779924172974,2.9779924172974,-0.71969052003364,60.011082746187,1.0029644817175,0.9999999999994,0.14011777000756
8.0672,15.180605135934,7.379549167368,7.379549167368,0.42166119164739,5.2293380286833,2.9540964323062,2.9540964323062,-0.6782991178903,60.013764305769,1.0029147492967,0.9999999999994,0.14010982256366
8.0704,15.2231622116,7.4082479507751,7.4082479507751,0.40682075391835,5.2626539090572,2.9826083656201,2.9826083656201,-0.70200694299847,60.012319036573,1.0029589989746,0.9999999999994,0.14010187510478
8.0736,15.241084536563,7.420160630012,7.420160630012,0.40091802783551,5.3312443654288,3.0223056965483,3.0223056965483,-0.71281129052566,60.015361472842,1.0029858333812,0.9999999999994,0.14009392764752
8.0768,15.21632478887,7.4011711862688,7.4011711862688,0.41413776697338,5.3703938842839,3.0310856514111,3.0310856514111,-0.69122110584204,60.010560811522,1.0028388076309,0.9999999999994,0.14008598020941
8.08,15.167701482511,7.3860428345852,7.3860428345852,0.39577146669772,5.3322509486304,3.0323951032912,3.0323951032912,-0.73198247898928,60.001735253552,1.0027987729301,0.9999999999994,0.14007803280891
8.0832,15.145308980989,7.3730546903075,7.3730546903075,0.39935511301179,5.2642021551088,2.9885224755023,2.9885224755023,-0.71228610845706,59.998467342981,1.0028387855515,0.9999999999994,0.14007008546536
8.0864,15.158281259569,7.3737474686407,7.3737474686407,0.41094140073676,5.2306048604198,2.994461659044,2.994461659044,-0.75776225414786,59.997424772404,1.0028018163534,0.9999999999994,0.1400621381988
8.0896,15.201513199008,7.3792154375044,7.3792154375044,0.44323708880231,5.245171866572,2.9874964518867,2.9874964518867,-0.72926526105045,59.992580463681,1.0027833457246,0.9999999999994,0.14005419102983
8.0928,15.234863984394,7.3846742768551,7.3846742768551,0.46567024182411,5.2959785485326,3.0041865268252,3.0041865268252,-0.71183875291725,59.99290384994,1.002800954346,0.9999999999994,0.14004624397943
8.096,15.23461731157,7.3869526683158,7.3869526683158,0.46086672075545,5.3593565251495,3.0263869294167,3.0263869294167,-0.69286156239722,59.991123278646,1.0028128541048,0.9999999999994,0.14003829706876
8.0992,15.197749946857,7.3787444054908,7.3787444054908,0.44041631703394,5.374280059553,2.9971344766545,2.9971344766545,-0.61943228519884,59.998294197236,1.0028419898704,0.9999999999994,0.14003035031896
8.1024,15.151112930257,7.3880472955211,7.3880472955211,0.37517361246147,5.3046132336276,2.9892322359759,2.9892322359759,-0.67329429168592,60.00475773444,1.0028783056964,0.9999999999994,0.14002240375103
8.1056,15.147054465843,7.3985462279501,7.3985462279501,0.35011686761257,5.2534133463657,2.9564201175741,2.9564201175741,-0.65887046129666,60.006818193311,1.0029556229266,0.9999999999994,0.14001445738563
8.1088,15.170543344942,7.4076254810888,7.4076254810888,0.35544696791064,5.235434377384,2.9819981996961,2.9819981996961,-0.72800594580543,60.011116499607,1.0029952013212,0.9999999999994,0.14000651124301
8.112,15.212859664763,7.4160980823148,7.4160980823148,0.38081785647889,5.2660677053429,2.9872315551427,2.9872315551427,-0.70783966842932,60.017842503496,1.0029944712265,0.9999999999994,0.1399985653429
8.1152,15.239472933203,7.4165613419797,7.4165613419797,0.40650510057219,5.3280599995781,3.0054465685608,3.0054465685608,-0.68227718066252,60.009749443032,1.0029444502124,0.9999999999994,0.13999061970442
8.1184,15.222955478373,7.4148165718495,7.4148165718495,0.3934771661147,5.3807043477669,3.0264227088831,3.0264227088831,-0.67158490621351,60.001113459594,1.0029132614635,0.9999999999994,0.13998267434589
8.1216,15.178094085947,7.4006513514498,7.4006513514498,0.37694688070745,5.3582274744965,3.002707613612,3.002707613612,-0.64663072256931,59.997462879405,1.0028634826213,0.9999999999994,0.13997472928473
8.1248,15.13976481838,7.3914253276215,7.3914253276215,0.35706952893279,5.2797681829061,3.0007187418885,3.0007187418885,-0.72111237001438,59.994155714333,1.0028647939033,0.9999999999994,0.13996678453718
8.128,15.153594089337,7.3881020455777,7.3881020455777,0.37754499928779,5.243905634777,2.9751063846959,2.9751063846959,-0.7057508414671,59.990784807813,1.0028972602717,0.9999999999994,0.13995884011809
8.1312,15.190270492884,7.3916768119718,7.3916768119718,0.40707168348331,5.2438908286115,2.9917262101182,2.9917262101182,-0.73900543681249,59.990622701659,1.0028973979672,0.9999999999994,0.13995089604067
8.1344,15.229179586082,7.3998193142457,7.3998193142457,0.42969541970243,5.2964027301883,3.0001036604748,3.0001036604748,-0.7032489762367,59.98666339726,1.0028802667842,0.9999999999994,0.13994295231628
8.1376,15.239527918455,7.3959766083277,7.3959766083277,0.44772965620556,5.3582745357145,3.0139863408657,3.0139863408657,-0.6691421681834,59.989406863618,1.0028530219522,0.9999999999994,0.13993500895418
8.1408,15.204025328663,7.3909308806105,7.3909308806105,0.42231835728112,5.3874317316451,3.0285817348077,3.0285817348077,-0.66917546667094,59.98317692386,1.0028616001795,0.9999999999994,0.13992706596142
8.144,15.157116631203,7.3775267884137,7.3775267884137,0.40221856540143,5.325099201744,2.9930600642279,2.9930600642279,-0.66046391639297,59.984885437814,1.0028669346433,0.9999999999994,0.13991912334263
8.1472,15.13929616507,7.3721639445707,7.3721639445707,0.39512336731701,5.2604964404791,2.9927688482625,2.9927688482625,-0.72448463691957,59.985478607655,1.0028779175732,0.9999999999994,0.13991118110004
8.1504,15.167575203919,7.3733310652416,7.3733310652416,0.42106773535742,5.2427048496898,2.9765707185949,2.9765707185949,-0.70988074323284,59.983863085937,1.0029091651339,0.9999999999994,0.13990323923337
8.1536,15.208666772731,7.3801555311081,7.3801555311081,0.4485102339968,5.2605283011453,2.9908412273431,2.9908412273431,-0.72059827021593,59.98459776608,1.002940572213,0.9999999999994,0.13989529773995
8.1568,15.238748392072,7.3922086575362,7.3922086575362,0.4544855016822,5.32450855293,3.0064995619967,3.0064995619967,-0.68793502477427,59.983665964744,1.0029619826724,0.9999999999994,0.13988735661475
8.16,15.232078619255,7.3857926576915,7.3857926576915,0.46064837331974,5.3771464150135,3.0150244692403,3.0150244692403,-0.65234643825206,59.983005830575,1.0029476208305,0.9999999999994,0.13987941585059
8.1632,15.187422247104,7.3792035393423,7.3792035393423,0.42917032949727,5.3714442605629,3.026279287489,3.026279287489,-0.68055784997844,59.981865111259,1.0029419592923,0.9999999999994,0.13987147543827
8.1664,15.151068948749,7.3655575581195,7.3655575581195,0.42010934401246,5.2933068621277,2.9842269016317,2.9842269016317,-0.67459017348235,59.981530311311,1.0029048129381,0.9999999999994,0.13986353536688
8.1696,15.150426128766,7.3631093260897,7.3631093260897,0.42436246810878,5.2448609792617,2.9896443694086,2.9896443694086,-0.73387147766089,59.980650990486,1.0029264767894,0.9999999999994,0.13985559562401
8.1728,15.191897125091,7.3685103554812,7.3685103554812,0.45503122924449,5.2435966900909,2.9767989380856,2.9767989380856,-0.70944533756685,59.980014506451,1.0029533752303,0.9999999999994,0.13984765619603
8.176,15.231688698704,7.3735523838348,7.3735523838348,0.48473874388872,5.2807395283755,2.9928904378563,2.9928904378563,-0.70448549905817,59.980116274198,1.0029453059217,0.9999999999994,0.13983971706844
8.1792,15.245732176177,7.3814836390896,7.3814836390896,0.48291954477591,5.3477591327473,3.0128045508652,3.0128045508652,-0.67729432961233,59.979325654073,1.002938918883,0.9999999999994,0.13983177822612
8.1824,15.219985033145,7.3705799718721,7.3705799718721,0.47898019934459,5.3803620621939,3.0092626208778,3.0092626208778,-0.63760689241057,59.980396029044,1.0029462220666,0.9999999999994,0.13982383965373
8.1856,15.168804248532,7.3638156444246,7.3638156444246,0.44132835266974,5.3309771321808,3.0131461556792,3.0131461556792,-0.69475844634005,59.980212539667,1.002955618979,0.9999999999994,0.13981590133595
8.1888,15.150854346806,7.3543398397437,7.3543398397437,0.44232991120749,5.2657576794584,2.9720789174451,2.9720789174451,-0.67784367786055,59.980434894241,1.0029507209304,0.9999999999994,0.1398079632579
8.192,15.165564225877,7.3542333985389,7.3542333985389,0.45725221696778,5.2346501872654,2.9864446335618,2.9864446335618,-0.73768317422362,59.980834575287,1.0029436196553,0.9999999999994,0.13980002540538
8.1952,15.209723719981,7.3626929452169,7.3626929452169,0.48449226755153,5.2521863542282,2.9781534611114,2.9781534611114,-0.70356514487514,59.980609488055,1.0029928719391,0.9999999999994,0.13979208776522
8.1984,15.244990647395,7.3660794825744,7.3660794825744,0.51298649363917,5.3044232081063,2.9973486348449,2.9973486348449,-0.68971846771923,59.981494467003,1.0030154841731,0.9999999999994,0.13978415032556
8.2016,15.241636287906,7.3703604434326,7.3703604434326,0.50107021373951,5.3663823363579,3.0187123481002,3.0187123481002,-0.67048664241564,59.980187495271,1.0030395698701,0.9999999999994,0.13977621307617
8.2048,15.204137469118,7.3551026909255,7.3551026909255,0.49408756441896,5.3714259594395,3.0041802413024,3.0041802413024,-0.63637806971835,59.980682122785,1.0030258988117,0.9999999999994,0.13976827600863
8.208,15.156858096926,7.3453831397,7.3453831397,0.46624738742216,5.2944025084735,3.0053645176935,3.0053645176935,-0.71576992841437,59.980003178869,1.0030372489163,0.9999999999994,0.13976033911663
8.2112,15.157275806619,7.338744691783,7.338744691783,0.47994158324812,5.2440946049166,2.966265052638,2.966265052638,-0.68787940687281,59.979835056981,1.0029921837688,0.9999999999994,0.1397524023962
8.2144,15.186547979637,7.3587833813827,7.3587833813827,0.46913582102927,5.2280507690701,2.9623211603384,2.9623211603384,-0.69603559696926,59.993151551233,1.002959211605,0.9999999999994,0.13974446584584
8.2176,15.23265055415,7.3961080261479,7.3961080261479,0.44058877559235,5.2663709209444,2.9639062306361,2.9639062306361,-0.66088598434481,59.993766897917,1.0029260193314,0.9999999999994,0.13973652946675
8.2208,15.256670551112,7.4173641376691,7.4173641376691,0.42209705256367,5.3280758407224,2.9937449226196,2.9937449226196,-0.65885813174832,60.002287179001,1.0029594594527,0.9999999999994,0.13972859326301
8.224,15.228873414116,7.4194751778365,7.4194751778365,0.39007791733145,5.3713633628774,3.0294137619074,3.0294137619074,-0.68690805119096,59.999416651051,1.0029517888,0.9999999999994,0.13972065724168
8.2272,15.180375857614,7.4013926718606,7.4013926718606,0.37774620858343,5.332883293799,3.0092992867652,3.0092992867652,-0.68515820441875,60.004588071692,1.0029435494059,0.9999999999994,0.13971272141288
8.2304,15.147722510811,7.3906316657507,7.3906316657507,0.36661473674253,5.2562534311447,3.0092910714304,3.0092910714304,-0.7617718437124,59.996788077974,1.0029184002064,0.9999999999994,0.13970478578981
8.2336,15.166818896731,7.3889669898798,7.3889669898798,0.3890399813552,5.2273507458678,2.9862783506637,2.9862783506637,-0.7446499182188,59.992593739447,1.0028545239402,0.9999999999994,0.13969685038855
8.2368,15.206230118999,7.3934415560491,7.3934415560491,0.41950187630727,5.2305625543011,3.0028207523741,3.0028207523741,-0.774522998072,59.991010364429,1.0028318724956,0.9999999999994,0.13968891522786
8.24,15.239612190202,7.4064704736205,7.4064704736205,0.42682581400145,5.2862904661948,3.0157651936899,3.0157651936899,-0.74468445505701,59.989498440487,1.0028739275512,0.9999999999994,0.13968098032877
8.2432,15.249970788325,7.401184605419,7.401184605419,0.44775686048477,5.3457597760923,3.0283557565009,3.0283557565009,-0.71039578761514,59.990887630445,1.0029058566843,0.9999999999994,0.13967304571417
8.2464,15.219111927146,7.3883709610652,7.3883709610652,0.44252537621175,5.3685809131406,3.0327263335282,3.0327263335282,-0.69631543711276,59.994370931946,1.00306107031,0.9999999999994,0.1396651114083
8.2496,15.172271371219,7.3763133755322,7.3763133755322,0.41980046462983,5.2979641228479,2.9773340428214,2.9773340428214,-0.65614701933571,60.000426029076,1.0031120364647,0.9999999999994,0.13965717743627
8.2528,15.150848202621,7.3932604090648,7.3932604090648,0.36448253534179,5.2331371052451,2.9683333392511,2.9683333392511,-0.70297303490667,60.002435800992,1.0030657294038,0.9999999999994,0.1396492438235
8.256,15.188571033178,7.4171929482558,7.4171929482558,0.35434020997573,5.220364491234,2.9736029140748,2.9736029140748,-0.72628527064976,60.009901217244,1.0030479348204,0.9999999999994,0.13964131059524
8.2592,15.226858265178,7.4274108114249,7.4274108114249,0.37219194097552,5.2407353009445,3.0114929081525,3.0114929081525,-0.78169440715391,60.015129093657,1.0029772522044,0.9999999999994,0.13963337777612
8.2624,15.247714368713,7.4247623207272,7.4247623207272,0.39834491896751,5.3050370411572,3.0423791963494,3.0423791963494,-0.77916562369615,60.015981038722,1.002747238926,0.9999999999994,0.13962544538971
8.2656,15.237193492055,7.4084626013053,7.4084626013053,0.42042399219069,5.351678789427,3.0475036611038,3.0475036611038,-0.74277229304396,60.011841601353,1.0027521990849,0.9999999999994,0.13961751345816
8.2688,15.189287561012,7.3961612744492,7.3961612744492,0.39712078416136,5.334013079462,3.0529130583511,3.0529130583511,-0.77125638399607,60.012649158254,1.0027792193093,0.9999999999994,0.13960958200176
8.272,15.160097648691,7.3833178896957,7.3833178896957,0.39361784953081,5.2609677764137,3.0099019539255,3.0099019539255,-0.75827939941016,60.007577056265,1.0027576378628,0.9999999999994,0.13960165103858
8.2752,15.161535083878,7.3793818906901,7.3793818906901,0.40292680934267,5.215466440385,3.0168729210807,3.0168729210807,-0.81772320982732,60.00447105666,1.0028144158266,0.9999999999994,0.13959372058407
8.2784,15.204425445163,7.3822459372221,7.3822459372221,0.4400889002957,5.2213190509237,3.0097183192731,3.0097183192731,-0.79756195270005,60.002651605092,1.0027828253496,0.9999999999994,0.13958579065073
8.2816,15.241176413493,7.3846261446838,7.3846261446838,0.47207943050016,5.2613162146738,3.0245190912173,3.0245190912173,-0.78716628674287,59.995883531775,1.0028253692595,0.9999999999994,0.13957786124784
8.2848,15.251506419966,7.3906005318829,7.3906005318829,0.47046050807003,5.3288523568913,3.0307078310907,3.0307078310907,-0.73200756895533,59.99582057459,1.0029070572303,0.9999999999994,0.13956993238127
8.288,15.222274001892,7.3919861434327,7.3919861434327,0.43845710778966,5.3573784032269,3.014595358937,3.014595358937,-0.67125592450092,60.003554665555,1.0029359899072,0.9999999999994,0.13956200405334
8.2912,15.173175180455,7.3984866273646,7.3984866273646,0.37635761050874,5.2992609343678,3.0140473398179,3.0140473398179,-0.7282769247594,60.003618653123,1.0030113799271,0.9999999999994,0.13955407626281
8.2944,15.158913370539,7.3965464003677,7.3965464003677,0.36597595270783,5.2372656538083,2.9866320831475,2.9866320831475,-0.73544200392179,60.003287212956,1.00301768767,0.9999999999994,0.13954614900494
8.2976,15.17550041851,7.3963239093033,7.3963239093033,0.38300766454959,5.209589368092,3.0047826132813,3.0047826132813,-0.79941978588857,60.003991213587,1.0030431168834,0.9999999999994,0.1395382222716
8.3008,15.222005864721,7.4001839990606,7.4001839990606,0.42179276005151,5.2338393201743,3.0041795012576,3.0041795012576,-0.77396399135079,60.006447300758,1.0029682863313,0.9999999999994,0.13953029605152
8.304,15.253654933603,7.4024117239528,7.4024117239528,0.44898660877259,5.2912643550775,3.0184521973197,3.0184521973197,-0.74508422193968,59.988685122416,1.0029084070422,0.9999999999994,0.13952237033041
8.3072,15.24421635208,7.4035956532515,7.4035956532515,0.43718008631795,5.3486933725139,3.0367123061824,3.0367123061824,-0.72417528476256,59.998012069655,1.002863754934,0.9999999999994,0.13951444509125
8.3104,15.202146911348,7.3927863016391,7.3927863016391,0.41672973772985,5.3429235654934,3.0182527143304,3.0182527143304,-0.69302509849735,59.994843278997,1.0028755526071,0.9999999999994,0.13950652031445
8.3136,15.159100801075,7.3855515187704,7.3855515187704,0.3881534339073,5.2632138042388,3.0150366459921,3.0150366459921,-0.76630254635269,59.998108026712,1.0028957596423,0.9999999999994,0.1394985959781
8.3168,15.163265565149,7.3819002891987,7.3819002891987,0.39962013687577,5.2204975688781,2.9873737721401,2.9873737721401,-0.75369372847075,59.997864878605,1.002938293625,0.9999999999994,0.13949067205814
8.32,15.193693691378,7.3860660874503,7.3860660874503,0.42171640292147,5.2115472823042,3.0029926735277,3.0029926735277,-0.79388208614402,60.000075484997,1.002923659091,0.9999999999994,0.13948274852861
8.3232,15.233937571452,7.3949931037144,7.3949931037144,0.44410583746002,5.254725611323,3.0089781977614,3.0089781977614,-0.76267532743135,60.004519400309,1.0028941482787,0.9999999999994,0.13947482536185
8.3264,15.252732079718,7.3972894234339,7.3972894234339,0.45830816924295,5.3167563255579,3.02392359516,3.02392359516,-0.73053510958983,60.002121126778,1.0028719064397,0.9999999999994,0.13946690252875
8.3296,15.225784628506,7.3960460551535,7.3960460551535,0.43384746193117,5.3566851889331,3.0413951611135,3.0413951611135,-0.72554908274816,60.005690362364,1.0028752508259,0.9999999999994,0.139458979999
8.3328,15.180487420918,7.3856441371619,7.3856441371619,0.40935481214021,5.3118453776742,3.0131090503494,3.0131090503494,-0.71381585915129,60.002924500104,1.0028986246182,0.9999999999994,0.13945105774127
8.336,15.151442617907,7.378222571478,7.378222571478,0.39515281658048,5.2399693261352,3.0121574830379,3.0121574830379,-0.78378906712946,60.003524204402,1.0028899277823,0.9999999999994,0.13944313572354
8.3392,15.172026781367,7.378789628777,7.378789628777,0.41460249828485,5.2138635160081,2.9936701872058,2.9936701872058,-0.77292094150326,60.005270806614,1.0029206294646,0.9999999999994,0.13943521391324
8.3424,15.211012567948,7.3851813950645,7.3851813950645,0.44080459787797,5.2217671789734,3.0073634779155,3.0073634779155,-0.79240385445003,60.003504271578,1.0029146031392,0.9999999999994,0.13942729227758
8.3456,15.245905184384,7.3970739607151,7.3970739607151,0.45191189518386,5.2810713209218,3.0198582150882,3.0198582150882,-0.75808958700735,60.005533908993,1.0028661616063,0.9999999999994,0.13941937078373
8.3488,15.248555372012,7.3953771458424,7.3953771458424,0.45795620055081,5.3382491523946,3.030722826115,3.030722826115,-0.72264052680108,60.002273395487,1.0028136593396,0.9999999999994,0.1394114493991
8.352,15.205563793882,7.3910290397686,7.3910290397686,0.42366074817623,5.3505712374499,3.0440820722303,3.0440820722303,-0.73703660278702,60.004612553203,1.0028078195585,0.9999999999994,0.13940352809154
8.3552,15.162788636358,7.3800059585126,7.3800059585126,0.40293234050239,5.2785234247522,3.0072262301247,3.0072262301247,-0.73537216443165,60.00405080136,1.0028452008718,0.9999999999994,0.13939560682955
8.3584,15.151374679364,7.3762620508779,7.3762620508779,0.39900568841622,5.2218624574104,3.0091346442375,3.0091346442375,-0.79585043607956,60.005651393809,1.0028571849335,0.9999999999994,0.13938768558252
8.3616,15.187073135278,7.3802984003382,7.3802984003382,0.42663120315765,5.2138962526734,2.998111492163,2.998111492163,-0.78177095339339,60.007248705429,1.0028519058532,0.9999999999994,0.13937976432088
8.3648,15.226096902033,7.3872280409157,7.3872280409157,0.45179548275971,5.2410761948271,3.0121082442457,3.0121082442457,-0.78258452307741,60.005869225105,1.0028498747714,0.9999999999994,0.13937184301632
8.368,15.247444172651,7.3977048193126,7.3977048193126,0.45218907531279,5.3090774020131,3.0317541047608,3.0317541047608,-0.75387529830551,60.008999525794,1.0028420228401,0.9999999999994,0.1393639216419
8.3712,15.23065357632,7.3910877020171,7.3910877020171,0.44863322648844,5.354060980706,3.0351277040324,3.0351277040324,-0.71563832489637,60.008883018115,1.0028137147565,0.9999999999994,0.1393560001722
8.3744,15.180351033178,7.3858252658596,7.3858252658596,0.40885587533593,5.3259080109085,3.0413432845548,3.0413432845548,-0.75622194304529,60.010660934474,1.0028308566744,0.9999999999994,0.13934807858347
8.3776,15.151354840055,7.3759632009664,7.3759632009664,0.39958382635335,5.2541682378106,3.0062437418062,3.0062437418062,-0.75776274108857,60.011092173279,1.0028347434834,0.9999999999994,0.13934015685368
8.3808,15.156303759591,7.3748308955273,7.3748308955273,0.40679682590072,5.2149852015238,3.0163945191161,3.0163945191161,-0.8172479123003,60.0124192667,1.0028580134381,0.9999999999994,0.13933223496264
8.384,15.201202758083,7.3787260964663,7.3787260964663,0.44390533573937,5.2245652106784,3.0144758289415,3.0144758289415,-0.80383089450946,60.011324915904,1.0028402658509,0.9999999999994,0.13932431289206
