t|Main,Pload|Main,Qload|Main,Pcmd_BESS|Main,Pcmd_gt|Main,f_poi_meas2|Main,f_poi_meas|Main
4.529,60.87333101,20.65100271,-0.092134297,7.63101805,59.9482403,59.9482403
4.53,61.21761243,20.92419695,0.078172531,7.630988762,59.94895331,59.94895331
4.531,61.01251475,21.1564938,-0.006961481,7.631250752,59.94957673,59.94957673
4.532,60.93082804,20.6012625,-0.066759932,7.630957159,59.9501218,59.9501218
4.533,61.25293767,21.06141462,0.10142494,7.631080245,59.95059838,59.95059838
4.534,60.92520386,20.98040658,-0.05232691,7.631243417,59.94448564,59.94448564
4.535,61.01866498,20.63472431,-0.024006477,7.630957867,59.93914105,59.93914105
4.536,61.23279629,21.1872743,0.096143324,7.631197611,59.93482247,59.93482247
4.537,60.86139917,20.8054915,-0.089796128,7.631203088,59.93482247,59.93482247
4.538,61.10748174,20.70974142,0.019469426,7.630975577,59.93104658,59.93104658
4.539,61.16746663,21.25736184,0.067433673,7.631282428,59.94577259,59.94577259
4.54,60.8565172,20.6873568,-0.097789631,7.63114493,59.95864807,59.95864807
4.541,61.18378349,20.83460932,0.059156574,7.631039591,59.96990558,59.96990558
4.542,61.06979744,21.22173203,0.020909946,7.631335526,59.97974842,59.97974842
4.543,60.88946737,20.6162007,-0.085587904,7.631072502,59.98020963,59.98020963
4.544,61.23795477,20.98403672,0.090228811,7.631104459,59.98061289,59.98061289
4.545,60.97136675,21.08229168,-0.02753116,7.631321854,59.9731994,59.9731994
4.546,60.96601464,20.60752699,-0.050501847,7.631016525,59.96671752,59.96671752
4.547,61.24656575,21.11796358,0.099895173,7.631184835,59.96105017,59.96105017
4.548,60.88389138,20.89381642,-0.075605443,7.631268868,59.9578441,59.9578441
4.549,61.05404165,20.6592257,-0.007702786,7.63098939,59.95504091,59.95504091
4.55,61.20590705,21.22644898,0.084474098,7.631263684,59.95258998,59.95258998
4.551,60.85315574,20.75497362,-0.096700709,7.631205425,59.95608731,59.95608731
4.552,61.1420325,20.76646608,0.037547176,7.631029659,59.95914514,59.95914514
4.553,61.12624281,21.25781651,0.048063843,7.631340123,59.96181872,59.96181872
4.554,60.86707456,20.64555709,-0.095039525,7.631138417,59.96024835,59.96024835
4.555,61.21894131,20.90240618,0.078799939,7.63109661,59.95887532,59.95887532
4.556,61.0351023,21.18133587,0.003446564,7.631375194,59.94173441,59.94173441
4.557,60.92631664,20.61914281,-0.06887305,7.63109724,59.9267475,59.9267475
4.558,61.24866419,21.0570056,0.097605075,7.6311963,59.91364389,59.91364389
4.559,60.92362801,20.9988201,-0.053548868,7.631358398,59.91497615,59.91497615
4.56,60.99924496,20.62119839,-0.034572214,7.631047927,59.91614099,59.91614099
4.561,61.23018274,21.17353588,0.093609554,7.631267248,59.91715945,59.91715945
4.562,60.86285253,20.82906474,-0.088276363,7.631287032,59.92667892,59.92667892
4.563,61.09210837,20.69839974,0.011781307,7.631045741,59.93500214,59.93500214
4.564,61.17395003,21.24860324,0.070203094,7.631341496,59.93640706,59.93640706
4.565,60.85257378,20.69403519,-0.099199509,7.631211437,59.93763542,59.93763542
4.566,61.1864127,20.81897921,0.060063292,7.631091817,59.93870943,59.93870943
4.567,61.09471035,21.23901211,0.032447063,7.631404336,59.93964847,59.93964847
4.568,60.89772173,20.61862009,-0.081778329,7.631175747,59.94243412,59.94243412
4.569,61.24497252,20.96182478,0.092433812,7.631211109,59.94486971,59.94486971
4.57,60.98579396,21.09247391,-0.020930271,7.631457989,59.94722332,59.94722332
4.571,60.95948531,20.61028617,-0.054208422,7.631162617,59.94928117,59.94928117
4.572,61.25103485,21.11313149,0.10105345,7.63132846,59.95159499,59.95159499
4.573,60.89771715,20.92486835,-0.06868018,7.631439863,59.95361804,59.95361804
4.574,61.0443502,20.65564738,-0.012536651,7.63115912,59.95538687,59.95538687
4.575,61.20916207,21.22035176,0.085744068,7.63141662,59.95693342,59.95693342
4.576,60.845952,20.76666458,-0.099881486,7.631355781,59.96207934,59.96207934
4.577,61.12961739,20.74828005,0.030224605,7.631143664,59.96657861,59.96657861
4.578,61.13060172,21.26031938,0.048854306,7.631438162,59.9546009,59.9546009
4.579,60.85703783,20.66418207,-0.099815612,7.631240226,59.94412835,59.94412835
4.58,61.20051832,20.88921169,0.067973202,7.631164094,59.93850208,59.93850208
4.581,61.03427188,21.1942245,0.002905031,7.631434141,59.93358284,59.93358284
4.582,60.91257022,20.60304734,-0.075695301,7.631147471,59.92928176,59.92928176
4.583,61.25404757,21.02647886,0.099318074,7.631236641,59.92552118,59.92552118
4.584,60.95076664,21.02336198,-0.039375193,7.631435457,59.9350665,59.9350665
4.585,61.00425648,20.62442635,-0.031920192,7.631150946,59.94341232,59.94341232
4.586,61.24838961,21.16442997,0.101963571,7.631375194,59.93384796,59.93384796
4.587,60.87486388,20.84527506,-0.082125122,7.631422262,59.92548548,59.92548548
4.588,61.08917731,20.6888358,0.008941037,7.631173965,59.91817387,59.91817387
4.589,61.18337272,21.24962955,0.074125455,7.631470142,59.91598615,59.91598615
4.59,60.84945687,20.71135327,-0.100804703,7.631358369,59.91407334,59.91407334
4.591,61.1630391,20.80311015,0.047420879,7.631211416,59.91240091,59.91240091
4.592,61.08618237,21.24221703,0.028270051,7.631503044,59.90671659,59.90671659
4.593,60.86831778,20.63247883,-0.096293449,7.631246208,59.90174658,59.90174658
4.594,61.22179447,20.95325385,0.080546779,7.631227152,59.89740112,59.89740112
4.595,60.98960862,21.12958135,-0.019136636,7.631455942,59.90085132,59.90085132
4.596,60.94373176,20.6099777,-0.061731993,7.631143961,59.90085132,59.90085132
4.597,61.24725521,21.0947129,0.098459453,7.631275464,59.90386795,59.90386795
4.598,60.89873121,20.942019,-0.067790026,7.631386847,59.91542565,59.91542565
4.599,61.0300311,20.64800442,-0.019613533,7.631085915,59.92553096,59.92553096
4.6,61.2189963,21.21307315,0.090161524,7.6313367,59.9343664,59.9343664
4.601,60.85608377,20.7923937,-0.094075512,7.631309234,59.93393171,59.93393171
4.602,61.12082063,20.74465192,0.026439656,7.631102473,59.93355165,59.93355165
4.603,61.14604259,21.26738412,0.056874941,7.631408259,59.93321934,59.93321934
4.604,60.85485899,20.67109736,-0.09962985,7.631231671,59.92776086,59.92776086
4.605,61.20015689,20.87180562,0.067880345,7.631148982,59.92298831,59.92298831
4.606,61.05463007,21.21797267,0.01273623,7.631436222,59.92856258,59.92856258
4.607,60.90599449,20.62818048,-0.078785049,7.631164107,59.93343637,59.93343637
4.608,61.24329271,21.02897793,0.09305769,7.631223755,59.9376977,59.9376977
4.609,60.94364038,21.05243525,-0.042705185,7.631411561,59.94142353,59.94142353
4.61,60.97675637,20.62288398,-0.045997238,7.631091524,59.93152407,59.93152407
4.611,61.24023068,21.15707329,0.097520669,7.631279103,59.92286861,59.92286861
4.612,60.87058293,20.87915203,-0.082991327,7.631329367,59.92831377,59.92831377
4.613,61.06596599,20.68571301,-0.001348918,7.631057967,59.93307467,59.93307467
4.614,61.18436864,21.24448723,0.074868767,7.631329472,59.93014358,59.93014358
4.615,60.84096322,20.73082473,-0.103775499,7.631217118,59.92758082,59.92758082
4.616,61.15393129,20.79802579,0.043829748,7.631044627,59.92534011,59.92534011
4.617,61.10331892,21.26406335,0.036609405,7.631341114,59.92338097,59.92338097
4.618,60.87071415,20.64399104,-0.09422902,7.631110795,59.92192914,59.92192914
4.619,61.21969569,20.93827956,0.079386703,7.631085644,59.92065976,59.92065976
4.62,60.99904578,21.14811096,-0.014338046,7.631332363,59.93107518,59.93107518
4.621,60.92999821,20.61793818,-0.067791364,7.631023341,59.94018176,59.94018176
4.622,61.2478751,21.09074599,0.098420987,7.631141996,59.94057943,59.94057943
4.623,60.90974838,20.98087326,-0.060703058,7.631278339,59.94092713,59.94092713
4.624,61.01709989,20.65306038,-0.02488317,7.630977587,59.94123114,59.94123114
4.625,61.21940079,21.21021798,0.090241135,7.631208156,59.94149694,59.94149694
4.626,60.84815237,20.81164664,-0.096296486,7.631181848,59.93413281,59.93413281
4.627,61.10555312,20.73321548,0.018931961,7.630941763,59.92769407,59.92769407
4.628,61.14947819,21.27104064,0.058580383,7.631231642,59.92616999,59.92616999
4.629,60.84594262,20.69927881,-0.102832442,7.63106227,59.92483743,59.92483743
4.63,61.17881584,20.86850116,0.05704255,7.630946956,59.92367232,59.92367232
4.631,61.05013395,21.2350221,0.011668525,7.631221622,59.91886676,59.91886676
4.632,60.88425231,20.62235254,-0.088525256,7.630935956,59.91466508,59.91466508
4.633,61.2347217,21.00350513,0.089136532,7.630968212,59.9109914,59.9109914
4.634,60.95659487,21.07707848,-0.034696621,7.631170878,59.9118882,59.9118882
4.635,60.96818687,20.62481938,-0.048912833,7.630857408,59.91267231,59.91267231
4.636,61.24226798,21.14416854,0.099026306,7.631029218,59.91335788,59.91335788
4.637,60.87438587,20.89803993,-0.079731631,7.631093837,59.92004985,59.92004985
4.638,61.05498248,20.6817647,-0.006453431,7.630806767,59.92590087,59.92590087
4.639,61.19012073,21.24821924,0.07824399,7.631071652,59.9167975,59.9167975
4.64,60.84149537,20.75124503,-0.102041802,7.630981972,59.90883809,59.90883809
4.641,61.13720633,20.78433461,0.036212978,7.630796839,59.90187889,59.90187889
4.642,61.10603466,21.26652794,0.039456802,7.631090521,59.9070981,59.9070981
4.643,60.85257047,20.66281146,-0.101395155,7.63085992,59.91166144,59.91166144
4.644,61.20395656,20.93009535,0.072198767,7.630803085,59.91565133,59.91565133
4.645,61.00721298,21.18175261,-0.009059182,7.631048596,59.93248022,59.93248022
4.646,60.91674025,20.62330071,-0.0725939,7.630737467,59.94719433,59.94719433
4.647,61.23999963,21.07380249,0.094658975,7.630826536,59.94113133,59.94113133
4.648,60.91057492,20.99837482,-0.058859828,7.630965259,59.93583023,59.93583023
4.649,60.99818552,20.64499666,-0.033612739,7.630643597,59.93119529,59.93119529
4.65,61.21888352,21.19821484,0.090874042,7.630856835,59.92714279,59.92714279
4.651,60.84887838,20.83528077,-0.09409077,7.630847739,59.93098244,59.93098244
4.652,61.08453958,20.72623312,0.009764611,7.630594921,59.93433958,59.93433958
4.653,61.15359116,21.26954217,0.062249323,7.630874255,59.92346183,59.92346183
4.654,60.83454278,20.70136098,-0.106364416,7.630712906,59.91395101,59.91395101
4.655,61.17206566,20.84320924,0.054948774,7.630580454,59.92517127,59.92517127
4.656,61.06984337,21.24823927,0.02265157,7.630870068,59.93498155,59.93498155
4.657,60.88552833,20.63988592,-0.086338949,7.630611611,59.93498155,59.93498155
4.658,61.23357483,20.9950314,0.089304877,7.630635686,59.94355903,59.94355903
4.659,60.96916878,21.10267651,-0.027425549,7.630858779,59.95105863,59.95105863
4.66,60.95684486,20.62417266,-0.053499332,7.630548248,59.952609,59.952609
4.661,61.24418456,21.13237897,0.100552481,7.63071277,59.95396454,59.95396454
4.662,60.88144259,20.92356944,-0.074675915,7.630802494,59.93879027,59.93879027
4.663,61.03922079,20.66782051,-0.01217783,7.630514707,59.92552286,59.92552286
4.664,61.19679153,21.22665682,0.082182666,7.630770045,59.92566176,59.92566176
4.665,60.83434071,20.76462049,-0.103092822,7.630693251,59.92578319,59.92578319
4.666,61.11999315,20.77066435,0.029165508,7.630480274,59.92588937,59.92588937
4.667,61.11092068,21.27182438,0.042396509,7.6307606,59.92598221,59.92598221
4.668,60.84440652,20.66292838,-0.103376435,7.630536145,59.92593616,59.92593616
4.669,61.19309205,20.90241364,0.067477577,7.63045501,59.92589591,59.92589591
4.67,61.01579329,21.18943516,-0.003688142,7.630707352,59.93905381,59.93905381
4.671,60.90441409,20.6191366,-0.077377832,7.630401911,59.95055825,59.95055825
4.672,61.24100191,21.05602163,0.095670166,7.630482992,59.96061699,59.96061699
4.673,60.92471688,21.02553176,-0.049619256,7.630651072,59.95462792,59.95462792
4.674,60.99267366,20.64218423,-0.034837781,7.630345576,59.94939145,59.94939145
4.675,61.23103251,21.1834567,0.097008613,7.63055981,59.94481302,59.94481302
4.676,60.85956305,20.84725352,-0.086706416,7.630587185,59.9483291,59.9483291
4.677,61.08755219,20.70678919,0.012134288,7.630340054,59.95140334,59.95140334
4.678,61.17333301,21.26268666,0.072408514,7.63063909,59.95409126,59.95409126
4.679,60.84524957,20.72120292,-0.099730994,7.630518333,59.94183186,59.94183186
4.68,61.16528466,20.82959271,0.052012545,7.630382856,59.93111302,59.93111302
4.681,61.07803454,21.2503852,0.027465524,7.630679356,59.93267429,59.93267429
4.682,60.87228683,20.62808275,-0.091722864,7.630425798,59.93403935,59.93403935
4.683,61.22727246,20.96372301,0.086712136,7.630431321,59.93523288,59.93523288
4.684,60.97997274,21.11819619,-0.021015865,7.630666788,59.93627643,59.93627643
4.685,60.9440758,20.61225783,-0.058397355,7.630360227,59.93444265,59.93444265
4.686,61.24074608,21.10351809,0.09877266,7.630503777,59.9328393,59.9328393
4.687,60.88757248,20.93114252,-0.070107642,7.63060916,59.93150787,59.93150787
4.688,61.03158545,20.65645048,-0.015665995,7.630312741,59.93034374,59.93034374
4.689,61.20745953,21.22459327,0.087411775,7.630569171,59.93471973,59.93471973
4.69,60.84723866,20.77931136,-0.095636493,7.63052754,59.93854581,59.93854581
4.691,61.11991162,20.74780496,0.028862197,7.630323737,59.9418911,59.9418911
4.692,61.13372182,21.26321451,0.054353902,7.630628222,59.944816,59.944816
4.693,60.84931694,20.67113788,-0.099942645,7.63044115,59.94722343,59.94722343
4.694,61.19950605,20.88546847,0.070403416,7.630367241,59.94932832,59.94932832
4.695,61.0397539,21.20787392,0.008808412,7.630652043,59.95371485,59.95371485
4.696,60.90448979,20.61932187,-0.076326122,7.63037557,59.95755016,59.95755016
4.697,61.23991122,21.0289083,0.094910897,7.63044781,59.95365999,59.95365999
4.698,60.93706055,21.03213086,-0.042909808,7.630636572,59.95025868,59.95025868
4.699,60.98507032,20.62134043,-0.039149843,7.630329451,59.94728479,59.94728479
4.7,61.23839504,21.16121261,0.10061589,7.630541419,59.94468461,59.94468461
4.701,60.86948426,20.86300479,-0.081539165,7.630594398,59.94064931,59.94064931
4.702,61.07355658,20.69232502,0.004993721,7.630341722,59.9371211,59.9371211
4.703,61.18365439,21.25034023,0.077578074,7.630630871,59.9330789,59.9330789
4.704,60.84247131,20.71747764,-0.100782258,7.630525166,59.92954465,59.92954465
4.705,61.16393334,20.79799473,0.05119384,7.630379917,59.94131475,59.94131475
4.706,61.09933517,21.25263775,0.03772199,7.630695214,59.95160578,59.95160578
4.707,60.87559084,20.63543778,-0.089291478,7.630471399,59.96060359,59.96060359
4.708,61.22143838,20.9421108,0.083418036,7.630466305,59.96847071,59.96847071
4.709,60.99356724,21.12846264,-0.014369438,7.630717307,59.96129989,59.96129989
4.71,60.936285,20.60652477,-0.062016291,7.630414519,59.95503018,59.95503018
4.711,61.24853866,21.08810998,0.101882461,7.630553172,59.94954835,59.94954835
4.712,60.90175449,20.95187705,-0.06281543,7.630685687,59.94346095,59.94346095
4.713,61.02074836,20.63335141,-0.021093876,7.630391974,59.93813852,59.93813852
4.714,61.21868242,21.19242064,0.091794041,7.630636354,59.94466866,59.94466866
4.715,60.84758455,20.78384193,-0.094704274,7.630612337,59.9503782,59.9503782
4.716,61.11398382,20.72974181,0.025152505,7.630394061,59.95537026,59.95537026
4.717,61.14928652,21.26223635,0.061150403,7.630704279,59.95403544,59.95403544
4.718,60.8532355,20.67529315,-0.097725109,7.630543375,59.95403544,59.95403544
4.719,61.19144506,20.85881655,0.065964597,7.630457543,59.95286835,59.95286835
4.72,61.0547017,21.21271443,0.015950674,7.630752203,59.95184793,59.95184793
4.721,60.8997543,20.61373922,-0.079188963,7.630485642,59.95728709,59.95728709
4.722,61.24771095,21.01085664,0.097900147,7.630553149,59.96204274,59.96204274
4.723,60.95464039,21.06134,-0.034148701,7.630768168,59.96267834,59.96267834
4.724,60.97540151,20.62553168,-0.043884082,7.630469068,59.96323407,59.96323407
4.725,61.24175575,21.14744894,0.100235902,7.6306592,59.96371997,59.96371997
4.726,60.8718106,20.873527,-0.080379086,7.630726125,59.9641448,59.9641448
4.727,61.06655082,20.67036978,0.00101629,7.630459035,59.96393939,59.96393939
4.728,61.19469991,21.23946054,0.081877559,7.63075062,59.96375979,59.96375979
4.729,60.84733998,20.73689679,-0.098062337,7.63066917,59.95909607,59.95909607
4.73,61.14904645,20.78284691,0.043648927,7.630505445,59.95501841,59.95501841
4.731,61.10795741,21.25061138,0.041340482,7.630812006,59.95381773,59.95381773
4.732,60.86667191,20.63056166,-0.093592166,7.630590858,59.95276793,59.95276793
4.733,61.22442721,20.91959344,0.08369067,7.630571432,59.95185006,59.95185006
4.734,61.01369502,21.15503003,-0.004883208,7.630842957,59.95104752,59.95104752
4.735,60.93064808,20.60131045,-0.065082463,7.630555825,59.94799081,59.94799081
4.736,61.24723486,21.06139167,0.09907042,7.630676056,59.94531821,59.94531821
4.737,60.91056136,20.9647596,-0.05830382,7.630828233,59.95405418,59.95405418
4.738,61.01362845,20.63181451,-0.02562875,7.630529511,59.96169236,59.96169236
4.739,61.22637951,21.19505176,0.094686313,7.630774655,59.95389275,59.95389275
4.74,60.85637569,20.81081797,-0.090287057,7.630776531,59.94707327,59.94707327
4.741,61.10360527,20.71550219,0.019150609,7.630548393,59.94111075,59.94111075
4.742,61.16132616,21.25685254,0.066594683,7.63085108,59.9358975,59.9358975
4.743,60.85019363,20.68482421,-0.099429336,7.630702872,59.93578085,59.93578085
4.744,61.19306513,20.84345997,0.065640601,7.630603293,59.93567887,59.93567887
4.745,61.07152219,21.23187746,0.023425138,7.630911327,59.94702343,59.94702343
4.746,60.89257415,20.62741673,-0.082911657,7.630659664,59.9569424,59.9569424
4.747,61.23590271,20.99272123,0.090673983,7.630700488,59.96561492,59.96561492
4.748,60.96438969,21.07464002,-0.029650755,7.630925389,59.96352111,59.96352111
4.749,60.96852387,20.60683919,-0.048083444,7.630623001,59.96169042,59.96169042
4.75,61.25095534,21.12848049,0.104191212,7.630813669,59.96008979,59.96008979
4.751,60.8875816,20.90207911,-0.072550292,7.630909764,59.96451875,59.96451875
4.752,61.05361656,20.66597241,-0.005893897,7.630637624,59.96839115,59.96839115
4.753,61.20271347,21.23037896,0.084918069,7.630908406,59.97177694,59.97177694
4.754,60.84443955,20.74339689,-0.099565611,7.630835493,59.95693196,59.95693196
4.755,61.1458334,20.76055817,0.040397395,7.630653315,59.94395246,59.94395246
4.756,61.12174821,21.26034026,0.04686715,7.630967504,59.93981,59.93981
4.757,60.8597519,20.64728446,-0.096722666,7.630762553,59.9361881,59.9361881
4.758,61.20583458,20.9011839,0.073060509,7.630711778,59.93302134,59.93302134
4.759,61.02082922,21.16853807,-0.001754118,7.630980026,59.93770142,59.93770142
4.76,60.9207981,20.60808747,-0.07031308,7.630690116,59.94179338,59.94179338
4.761,61.25817027,21.0559094,0.104042548,7.630805584,59.94537113,59.94537113
4.762,60.93427581,21.00396802,-0.046431899,7.630989625,59.94609765,59.94609765
4.763,61.01116206,20.62700259,-0.027487635,7.630704048,59.94673286,59.94673286
