t|Main,Q_g8|LM2500_8,V_g8|LM2500_8,freq_gt_8|LM2500_8,Vlow_gt_8|LM2500_8,P_g8|LM2500_8
17.087,2.20045143,1.014265049,59.54361519,1.008881728,8.880311793
17.088,2.156785835,1.014510377,59.54608623,1.009674621,8.846092063
17.089,2.159272752,1.014198472,59.54780401,1.010536081,8.862583628
17.09,2.205211397,1.014224683,59.54930593,1.008756237,8.861286376
17.091,2.149965278,1.014394025,59.55061912,1.009932217,8.827937878
17.092,2.167601089,1.014083917,59.53608168,1.010195403,8.847712025
17.093,2.189815034,1.014269242,59.52337108,1.008781295,8.834638675
17.094,2.14027246,1.01433795,59.51225773,1.010189182,8.813834931
17.095,2.177249658,1.014025522,59.49266026,1.00965836,8.836750453
17.096,2.180906724,1.014376834,59.47552547,1.008944403,8.810903876
17.097,2.144486997,1.014293337,59.45079582,1.010376714,8.798026938
17.098,2.180390182,1.014006018,59.42917378,1.00903907,8.817358022
17.099,2.154935614,1.014353771,59.41026885,1.009150822,8.784941339
17.1,2.134809343,1.014123481,59.39370588,1.010428863,8.789932916
17.101,2.186070445,1.014037592,59.37922428,1.008654439,8.801258723
17.102,2.14171801,1.014289753,59.36656249,1.009403945,8.76426499
17.103,2.13968901,1.013994911,59.35909425,1.01030451,8.776631391
17.104,2.176311981,1.014042401,59.3525645,1.008515503,8.778506605
17.105,2.124036486,1.014227657,59.34811824,1.009701592,8.749518777
17.106,2.142530511,1.013914612,59.34423071,1.010037497,8.772825878
17.107,2.17314995,1.014064175,59.3408317,1.008584801,8.761878689
17.108,2.121993935,1.014142945,59.35433672,1.009975711,8.737955063
17.109,2.149591959,1.013818414,59.35433672,1.009510676,8.761750303
17.11,2.150484841,1.0141628,59.36614466,1.008717141,8.740289512
17.111,2.112515812,1.014048064,59.37646876,1.010149046,8.732254037
17.112,2.160845948,1.013830928,59.39362286,1.008863327,8.753475386
17.113,2.142206484,1.014167193,59.40862131,1.00892711,8.720286474
17.114,2.122592072,1.013963985,59.43450663,1.010221079,8.720376749
17.115,2.164868307,1.01381137,59.4571391,1.008475968,8.733668508
17.116,2.125321837,1.014092006,59.4769275,1.009188457,8.699705501
17.117,2.121554086,1.013771204,59.49150927,1.01014597,8.71503404
17.118,2.166848953,1.013802438,59.50425865,1.0083475,8.717765282
17.119,2.113252843,1.013977904,59.51540589,1.009485925,8.685644766
17.12,2.12662511,1.013647305,59.52690545,1.009885779,8.70671185
17.121,2.153032506,1.013812487,59.53695994,1.008337489,8.699087651
17.122,2.103603542,1.013922659,59.54575093,1.009735328,8.678518681
17.123,2.139968989,1.013613066,59.55044222,1.00937275,8.703676205
17.124,2.151474857,1.013914111,59.55454397,1.008499734,8.681059094
17.125,2.113517052,1.013855273,59.55213965,1.009947388,8.665818257
17.126,2.15259485,1.013587421,59.55003747,1.008685987,8.685188025
17.127,2.133625389,1.013920327,59.54819945,1.008690115,8.653439262
17.128,2.112736573,1.013630074,59.53223385,1.009997725,8.654434949
17.129,2.165171781,1.013520459,59.51827454,1.008265173,8.666673823
17.13,2.126288003,1.013830605,59.50606941,1.008925262,8.628728049
17.131,2.126401798,1.013533326,59.48654302,1.009909846,8.636640079
17.132,2.169323055,1.01353434,59.4694704,1.008039362,8.637278719
17.133,2.11998188,1.013747324,59.45454318,1.009154466,8.60251653
17.134,2.137323784,1.013432802,59.43193787,1.00961645,8.620018662
17.135,2.172771818,1.013534833,59.41217323,1.008040072,8.606969488
17.136,2.117916006,1.013657778,59.39302929,1.009406148,8.576741765
17.137,2.141000661,1.013336374,59.37629104,1.009110801,8.596794517
17.138,2.143858792,1.013645337,59.36165619,1.00816665,8.576038089
17.139,2.098651258,1.013554083,59.34957712,1.009615612,8.564671363
17.14,2.141130668,1.01330861,59.33901594,1.008443376,8.588227662
17.141,2.125525924,1.013667633,59.33901594,1.008352998,8.559274112
17.142,2.099513361,1.013455959,59.32978193,1.009701036,8.559093923
17.143,2.140208304,1.013335398,59.32735021,1.007998969,8.5773137
17.144,2.102310399,1.013625411,59.32522408,1.008608219,8.546830408
17.145,2.098824874,1.013322608,59.3373899,1.009642881,8.562425686
17.146,2.151188264,1.013307864,59.34802692,1.007789101,8.56944982
17.147,2.103336672,1.013528427,59.35732726,1.008883735,8.536178224
17.148,2.115953861,1.013198478,59.37398653,1.009387514,8.554604361
17.149,2.147484899,1.01333036,59.38855233,1.007810186,8.548482893
17.15,2.097306564,1.013443185,59.40128774,1.009169334,8.524184816
17.151,2.129198341,1.013122282,59.4233289,1.008957546,8.548177062
17.152,2.145911652,1.013397674,59.44260029,1.007931951,8.528621642
17.153,2.103600864,1.013383372,59.45944997,1.009373249,8.511356191
17.154,2.13953441,1.01310861,59.4750707,1.008300618,8.533217287
17.155,2.125718658,1.013464171,59.48872846,1.008127481,8.504687302
17.156,2.100548099,1.013249837,59.50367604,1.009478716,8.504619155
17.157,2.153026114,1.013097569,59.51674525,1.007829558,8.520994037
17.158,2.120100621,1.013387666,59.52817213,1.008365584,8.484931977
17.159,2.112491248,1.013081935,59.52796407,1.00943322,8.492506355
17.16,2.153360843,1.013076637,59.52778216,1.007603491,8.499222654
17.161,2.105630506,1.013287089,59.52762311,1.008653236,8.467336899
17.162,2.117792545,1.012934316,59.52606,1.009239641,8.487620469
17.163,2.158118702,1.013042276,59.52469331,1.007563878,8.481951095
17.164,2.104219618,1.013199043,59.50526057,1.008909579,8.453146286
17.165,2.129602272,1.012872129,59.48826982,1.008777668,8.475320609
17.166,2.143772272,1.013129308,59.4734142,1.007664074,8.457759169
17.167,2.101160945,1.013091381,59.45362628,1.009113339,8.442389102
17.168,2.144750571,1.012834258,59.43632499,1.008106541,8.464868923
17.169,2.137118669,1.013191955,59.42119784,1.007864827,8.434745768
17.17,2.111340304,1.013033377,59.40175607,1.009230452,8.42816916
17.171,2.152036259,1.012843915,59.38475743,1.007625949,8.445223563
17.172,2.119299459,1.013174525,59.3698949,1.008119574,8.411575753
17.173,2.109424696,1.012886192,59.3698949,1.009217029,8.421884013
17.174,2.160341155,1.012862052,59.35637302,1.007378809,8.429155249
17.175,2.110446969,1.013091125,59.34455035,1.008360001,8.39389777
17.176,2.1177251,1.012761279,59.34084339,1.008998939,8.411375172
17.177,2.149792036,1.012861956,59.33760226,1.007307185,8.409429188
17.178,2.098405068,1.012989074,59.33476842,1.008621019,8.385296215
17.179,2.126504756,1.012665656,59.33488687,1.00860117,8.411535019
17.18,2.148505173,1.012902558,59.33499044,1.007448608,8.396762636
17.181,2.104750594,1.012898288,59.33508099,1.008886014,8.378784721
17.182,2.138971048,1.012573324,59.35308258,1.007957236,8.403690642
17.183,2.131093352,1.012958251,59.36882202,1.007637911,8.379136782
17.184,2.103334139,1.012779703,59.38819679,1.009028557,8.377729502
17.185,2.157365563,1.012631763,59.40513685,1.007461529,8.396460386
17.186,2.130078573,1.012950956,59.41994816,1.007877096,8.361058252
17.187,2.120958111,1.012710769,59.44171968,1.009009339,8.366135968
17.188,2.163703549,1.012608911,59.46075531,1.007175888,8.375425826
17.189,2.11989178,1.01282315,59.47739885,1.008126745,8.342182042
17.19,2.126841007,1.012532779,59.4915789,1.008812514,8.36153156
17.191,2.168893477,1.012590312,59.50397703,1.007159855,8.359732866
17.192,2.114237075,1.012695313,59.51481717,1.008413762,8.330493013
17.193,2.13541104,1.012375304,59.5235171,1.008434536,8.35464173
17.194,2.153451168,1.012611268,59.53112377,1.00719711,8.343017545
17.195,2.108325436,1.012626479,59.53240993,1.008618737,8.328431398
17.196,2.152155434,1.012327144,59.53353446,1.00782276,8.354368296
17.197,2.152705313,1.012686064,59.53451768,1.007371354,8.32838426
17.198,2.122852594,1.012580167,59.52548911,1.008762882,8.320658846
17.199,2.164961054,1.012333588,59.5175951,1.007258839,8.34070812
17.2,2.13797225,1.012656288,59.51069309,1.007585783,8.308236062
17.201,2.126554962,1.012351923,59.49189757,1.008759379,8.316670487
17.202,2.180975786,1.012287832,59.47546397,1.006955704,8.32676514
17.203,2.135530051,1.012536163,59.44989199,1.007850276,8.290299057
17.204,2.138443664,1.012232066,59.42753347,1.008580077,8.305396616
17.205,2.174445197,1.012308331,59.42753347,1.006824401,8.305970867
17.206,2.122227221,1.012493535,59.40798462,1.008086521,8.279696154
17.207,2.147792024,1.012194345,59.38989066,1.008216393,8.305558812
17.208,2.177014285,1.012357162,59.37407047,1.006901137,8.293218022
17.209,2.130957671,1.012407383,59.3602383,1.008315207,8.272211997
17.21,2.164326704,1.012086459,59.34993835,1.007596291,8.297205771
17.211,2.16290299,1.012431083,59.34093274,1.007066686,8.273659808
17.212,2.131238445,1.012265242,59.3330588,1.008462947,8.2686081
17.213,2.183491819,1.012064559,59.33016156,1.006998741,8.289357024
17.214,2.161909391,1.012389918,59.32762839,1.007278688,8.254876957
17.215,2.147154845,1.012157335,59.33637921,1.008460991,8.257850907
17.216,2.191014572,1.012063239,59.34403037,1.006687241,8.269880576
17.217,2.148740953,1.012317387,59.35072006,1.007529577,8.236833673
17.218,2.154292708,1.011990508,59.36928518,1.008337136,8.2548168
17.219,2.202049291,1.012030021,59.38551734,1.006576321,8.255092088
17.22,2.150632333,1.012209557,59.3997097,1.007792205,8.223102265
17.221,2.168973989,1.011879896,59.42387819,1.007981228,8.244970436
17.222,2.192826153,1.012033518,59.44500957,1.006629684,8.233815994
17.223,2.145549033,1.012095675,59.4651266,1.008039441,8.215261291
17.224,2.186375592,1.011815356,59.48271565,1.007421261,8.240961873
17.225,2.193457711,1.012148647,59.4980944,1.006797694,8.216035188
17.226,2.158507959,1.012037542,59.51008423,1.008200155,8.20433736
17.227,2.199129011,1.011797576,59.52056738,1.006802723,8.22498087
17.228,2.175883831,1.012146717,59.52973318,1.007009088,8.193506748
17.229,2.159272526,1.011866746,59.53705527,1.008222981,8.199760276
17.23,2.212775991,1.01175264,59.54345724,1.006427773,8.213225995
17.231,2.170864431,1.012015344,59.54905471,1.007221882,8.177293914
17.232,2.170732223,1.01173563,59.54288811,1.008054122,8.191872455
17.233,2.210207853,1.011775312,59.53749642,1.006279964,8.195450651
17.234,2.159084059,1.011951444,59.52305706,1.007467125,8.167732833
17.235,2.180813888,1.011632679,59.5104322,1.007738172,8.193587074
17.236,2.215169278,1.011788869,59.49939382,1.006328707,8.184285885
17.237,2.167063773,1.011936142,59.49939382,1.007707764,8.161102007
17.238,2.201431247,1.011594113,59.47693668,1.007184472,8.185938941
17.239,2.207635827,1.011967319,59.45730158,1.006450565,8.164036969
17.24,2.173580726,1.011806852,59.4401339,1.007858865,8.154743974
17.241,2.223354543,1.011562962,59.41780644,1.006530655,8.176250104
17.242,2.206251889,1.011900879,59.39828473,1.006622668,8.142127542
17.243,2.186767434,1.011649189,59.38121619,1.007865891,8.142595997
17.244,2.227985334,1.011532929,59.36563715,1.006106527,8.157942544
17.245,2.186417635,1.011800151,59.35201582,1.006849892,8.125978314
17.246,2.186204309,1.011490284,59.34093417,1.007740948,8.144495042
17.247,2.235552744,1.011503033,59.33124508,1.005963612,8.150372473
17.248,2.184496376,1.011693247,59.32277356,1.007125017,8.119961454
17.249,2.200848202,1.011369969,59.32501395,1.007461581,8.144036501
17.25,2.229298516,1.0115274,59.32697279,1.005981808,8.138291098
17.251,2.182522535,1.011611017,59.32868549,1.007374153,8.119464322
17.252,2.220233777,1.011294213,59.33944609,1.006978547,8.14750657
17.253,2.232849628,1.011611556,59.34885447,1.006154933,8.126756424
17.254,2.196174546,1.01152927,59.36974331,1.007553546,8.114502631
17.255,2.23570798,1.011255227,59.38800719,1.006338252,8.138901241
17.256,2.218009071,1.011604157,59.40397596,1.006366362,8.109984292
17.257,2.196011569,1.011380856,59.42465035,1.007624829,8.115615311
17.258,2.249829904,1.011250582,59.44272672,1.005946196,8.133109674
17.259,2.212075699,1.011546731,59.45853155,1.006620199,8.09955968
17.26,2.210019977,1.011257701,59.47408896,1.007565374,8.114708008
17.261,2.251720337,1.011263965,59.48769137,1.005764341,8.122984507
17.262,2.205578014,1.011452699,59.50201107,1.006881643,8.095547459
17.263,2.225904311,1.011150473,59.51453131,1.007322404,8.121314847
17.264,2.266236414,1.011273584,59.52547821,1.00579853,8.114648716
17.265,2.215889429,1.011347267,59.52659649,1.007131308,8.08957516
17.266,2.245732347,1.011018178,59.52757425,1.006810605,8.115212492
17.267,2.255529639,1.011357631,59.52842914,1.005908504,8.096088343
17.268,2.216787771,1.011229343,59.52623639,1.007318805,8.086022594
17.269,2.265911874,1.010969364,59.52623639,1.006141883,8.110168229
17.27,2.254811301,1.01133025,59.52431919,1.006105966,8.079722848
17.271,2.233931966,1.011162529,59.52264291,1.00738784,8.079173907
17.272,2.277670205,1.010969342,59.50522233,1.00572507,8.096804086
17.273,2.243194499,1.011250246,59.48999089,1.006332639,8.06451875
17.274,2.24061027,1.010964389,59.46860532,1.007316282,8.080470475
17.275,2.293263085,1.010947288,59.44990715,1.005523217,8.086772885
17.276,2.243994682,1.01115466,59.43355865,1.006564527,8.053314225
17.277,2.258047254,1.010836111,59.41166112,1.007052766,8.074582354
17.278,2.290334859,1.010965003,59.39251532,1.005501571,8.06908229
17.279,2.240982356,1.011070487,59.37577545,1.00682244,8.047039491
17.28,2.274557735,1.01075685,59.36143357,1.006619898,8.074004441
17.281,2.291290201,1.011051926,59.34889394,1.005634954,8.055501475
17.282,2.251271968,1.010977002,59.33793009,1.007037913,8.041258183
17.283,2.28696037,1.010657039,59.33548149,1.005965982,8.066850783
17.284,2.273538498,1.011051671,59.33334059,1.005815869,8.040620604
17.285,2.24870376,1.010822486,59.33472058,1.007136669,8.045186916
17.286,2.302245518,1.010699383,59.33592716,1.005512811,8.064970648
17.287,2.268846971,1.010998169,59.33698212,1.006056993,8.031936295
17.288,2.263200134,1.010759767,59.35536069,1.007087281,8.045120373
17.289,2.306712067,1.010722252,59.37142974,1.005304654,8.055399917
17.29,2.261862024,1.010915148,59.38547949,1.00633654,8.027159166
17.291,2.276933469,1.01061578,59.4043854,1.006891738,8.052373319
17.292,2.318988641,1.010724707,59.42091552,1.005332914,8.048929224
17.293,2.268325232,1.010817552,59.44637334,1.006612018,8.023601757
17.294,2.294835856,1.010487495,59.46863203,1.006470994,8.050411035
17.295,2.30940602,1.01079115,59.48809361,1.005398764,8.035460643
17.296,2.266698997,1.010712236,59.50221991,1.006785598,8.025279736
17.297,2.310956232,1.010456288,59.51457104,1.005804984,8.053043645
17.298,2.302854755,1.01080781,59.52537009,1.005569302,8.027013889
17.299,2.276578523,1.010656176,59.53441312,1.00689554,8.028091856
17.3,2.321394315,1.010429683,59.54231977,1.005306717,8.050584943
17.301,2.291115184,1.010759876,59.54231977,1.005788261,8.021808398
17.302,2.286861821,1.010454673,59.54923284,1.006870186,8.038533289
17.303,2.342942077,1.010427708,59.55063195,1.005079189,8.048944268
17.304,2.298312177,1.010642917,59.55185525,1.006050162,8.016433739
17.305,2.310941287,1.010344383,59.54367071,1.006672817,8.036406132
17.306,2.348087915,1.010441233,59.53651466,1.004995162,8.033434726
17.307,2.29855962,1.010571967,59.53025787,1.006274828,8.009702513
17.308,2.330344873,1.010257771,59.51014523,1.006234804,8.036781644
17.309,2.353674398,1.010520202,59.49256002,1.005084925,8.020227283
17.31,2.314343512,1.010508702,59.47718463,1.006487568,8.003051153
17.311,2.355791786,1.010174838,59.45730565,1.00555582,8.026523327
17.312,2.351324022,1.010525053,59.43992473,1.005249467,7.998451523
17.313,2.326135991,1.010332171,59.41655091,1.006579709,7.995936836
17.314,2.379284429,1.010155147,59.39611434,1.005017936,8.012803874
17.315,2.349955171,1.010444727,59.3782459,1.005433855,7.976547164
17.316,2.337729798,1.010173898,59.36367586,1.006532922,7.984458596
17.317,2.377836151,1.010116617,59.35093675,1.004722973,7.994509845
17.318,2.3289003,1.010343384,59.33979848,1.005653908,7.965129837
17.319,2.33752943,1.010025364,59.3336504,1.006348258,7.990311786
17.32,2.379670652,1.010067736,59.32827491,1.004651571,7.991131307
17.321,2.326365537,1.010217511,59.32357493,1.005910048,7.967452231
17.322,2.348403923,1.009915846,59.32814899,1.005944848,7.996597377
17.323,2.366232521,1.010176626,59.33214826,1.004769611,7.987439199
17.324,2.322550632,1.010156642,59.35057484,1.006178209,7.978544768
17.325,2.367085823,1.009865153,59.36668587,1.005356252,8.009062173
17.326,2.367857007,1.010250338,59.38077232,1.004941582,7.986798048
17.327,2.339663101,1.010108139,59.39917869,1.00631947,7.985346532
17.328,2.383508673,1.009930149,59.41527205,1.004827487,8.00879875
17.329,2.35708353,1.010226558,59.42934306,1.005174872,7.980360637
17.33,2.348649661,1.0099842,59.45160587,1.006320422,7.994802191
17.331,2.404868709,1.009909897,59.47107106,1.00454793,8.00775673
17.332,2.362302268,1.010124525,59.47107106,1.005427441,7.976039718
17.333,2.369807088,1.009810953,59.485304,1.006142635,7.996232011
17.334,2.408516239,1.009898615,59.49774837,1.00445886,7.997564699
17.335,2.359697634,1.010035045,59.50862894,1.005684614,7.974256459
17.336,2.387688579,1.009715965,59.52087494,1.005792728,8.00236249
17.337,2.416492205,1.009923539,59.53158206,1.004525089,7.990133412
17.338,2.369719113,1.009970257,59.54094369,1.005910061,7.973094098
17.339,2.404130891,1.009656282,59.53672701,1.005176862,8.000052311
17.34,2.401152784,1.010010473,59.53304021,1.004668969,7.97802692
17.341,2.370154295,1.00982739,59.52981672,1.006050577,7.978321455
17.342,2.421829073,1.0096199,59.52357298,1.004599277,8.001766687
17.343,2.398309653,1.009937134,59.51811386,1.004869559,7.971287097
17.344,2.387969399,1.009705673,59.4965302,1.006061245,7.980330885
17.345,2.433091051,1.009604972,59.47765882,1.004282348,7.994741116
17.346,2.392696183,1.009841221,59.46115888,1.005134547,7.965717552
17.347,2.401239389,1.009552147,59.44144411,1.005933343,7.987792307
17.348,2.449236296,1.009625653,59.42420676,1.004190814,7.988917123
17.349,2.398856975,1.009778677,59.40913553,1.005396929,7.961262699
17.35,2.422295349,1.009440807,59.39257855,1.005572247,7.986058309
17.351,2.446371301,1.009654831,59.37810219,1.004212028,7.974741165
17.352,2.401808083,1.009675201,59.36503935,1.005609882,7.959510592
17.353,2.442099998,1.009365619,59.35361803,1.004969734,7.985981619
17.354,2.444623731,1.009688152,59.34363196,1.004385521,7.962216064
17.355,2.412094708,1.009577566,59.34438759,1.00577919,7.956668009
17.356,2.450215225,1.009356304,59.34504826,1.004392085,7.981127998
