t|Main,P_g6|LM2500_6,Q_g6|LM2500_6,V_g6|LM2500_6,freq_gt_6|LM2500_6,Vlow_gt_6|LM2500_6
0.41,7.383486222,1.346931419,1.00171647,59.99975388,0.990459269
0.411,7.338574646,1.31724407,1.001734122,59.99990854,0.990814828
0.412,7.363682383,1.271592201,1.001766193,59.99980293,0.991691933
0.413,7.37761772,1.361732527,1.001769299,59.99971059,0.990293224
0.414,7.334401808,1.293177842,1.001790254,60.00028626,0.991138038
0.415,7.376468126,1.292353968,1.00185472,60.0007896,0.991628668
0.416,7.368484343,1.3657632,1.001867716,60.00122968,0.990347627
0.417,7.337833984,1.275503786,1.001897752,60.0016626,0.99145971
0.418,7.384176426,1.319261459,1.001889571,60.00204111,0.991325201
0.419,7.357556204,1.356542592,1.001938608,60.00237206,0.990561934
0.42,7.347684072,1.265935461,1.001957863,60.00248027,0.991707563
0.421,7.387963745,1.343360699,1.002017233,60.00257489,0.99085177
0.422,7.346280775,1.336374175,1.002032287,60.00265762,0.990872578
0.423,7.360295734,1.272719494,1.002061038,60.00265762,0.991890217
0.424,7.384060005,1.362984766,1.002061614,60.00225944,0.990574708
0.425,7.338420431,1.311969677,1.002110957,60.0019113,0.9912387
0.426,7.373184115,1.287428416,1.002145032,60.0016069,0.991928721
0.427,7.376574659,1.371568297,1.002189545,60.00133837,0.990555218
0.428,7.33779194,1.289419588,1.002203976,60.00110358,0.99157518
0.429,7.383576232,1.311855833,1.002223373,60.00161697,0.99177355
0.43,7.365752218,1.368796355,1.002281476,60.00206584,0.990729906
0.431,7.344734975,1.274936545,1.002291647,60.0024583,0.991868075
0.432,7.389840012,1.337426363,1.002310303,60.00255132,0.991373215
0.433,7.354184205,1.352077511,1.002358027,60.00263264,0.99100706
0.434,7.356569576,1.272820025,1.002363706,60.00270375,0.992113022
0.435,7.3900777,1.359484153,1.002448863,60.00241252,0.990993287
0.436,7.344582879,1.329530374,1.002445575,60.00215789,0.991363967
0.437,7.369862261,1.284046293,1.002457182,60.00193526,0.992232908
0.438,7.384840092,1.37378313,1.002500138,60.00192348,0.990851625
0.439,7.341003475,1.304645361,1.00253073,60.00191318,0.991725073
0.44,7.383204727,1.304292991,1.002551671,60.00298552,0.992201287
0.441,7.375276926,1.3768794,1.002612522,60.0039231,0.990959662
0.442,7.344614126,1.286747397,1.002620457,60.00474286,0.992074534
0.443,7.391296297,1.330099459,1.002651183,60.00383821,0.991954646
0.444,7.363481537,1.366696485,1.002680175,60.00304725,0.991196643
0.445,7.353515452,1.276512866,1.002719021,60.00235567,0.992351945
0.446,7.393674873,1.352731303,1.002761533,60.00215851,0.991489937
0.447,7.351885028,1.344951943,1.00276677,60.00198613,0.991520959
0.448,7.366494499,1.281380556,1.002826767,60.00183541,0.992559252
0.449,7.390175568,1.371964855,1.002827607,60.00186647,0.991243181
0.45,7.344463551,1.320833376,1.002873815,60.00189363,0.991904831
0.451,7.379678208,1.2963674,1.002908651,60.00153554,0.992598689
0.452,7.383061609,1.380413956,1.002948334,60.00122245,0.991244439
0.453,7.344045055,1.298352938,1.002967834,60.00094871,0.992262226
0.454,7.389756467,1.321488802,1.003016425,60.00190571,0.992470506
0.455,7.371934005,1.377737877,1.003039651,60.00274246,0.991433596
0.456,7.35012867,1.283392766,1.003057321,60.00347405,0.992576617
0.457,7.395577314,1.345924076,1.003090032,60.00286696,0.99208274
0.458,7.35971081,1.360416429,1.003138582,60.00233616,0.991727332
0.459,7.362011755,1.281536442,1.003161387,60.00187206,0.992832829
0.46,7.394951497,1.367475276,1.003184459,60.0034533,0.991711727
0.461,7.349900584,1.337488344,1.003219653,60.00483584,0.99210549
0.462,7.375623335,1.29125538,1.00323984,60.00351227,0.992976962
0.463,7.389901652,1.381190565,1.003277888,60.00235502,0.99159854
0.464,7.346293237,1.311690356,1.003308954,60.0013432,0.99246046
0.465,7.388117123,1.311568413,1.003335446,60.00139346,0.992951351
0.466,7.380634872,1.384496838,1.003377562,60.0014374,0.991688801
0.467,7.349397941,1.2931459,1.003408219,60.00147583,0.992815776
0.468,7.396425206,1.337558167,1.003432727,60.00126614,0.99268657
0.469,7.368916857,1.374169201,1.00343419,60.0010828,0.991919223
0.47,7.35919249,1.283446951,1.003499152,60.00092251,0.993094052
0.471,7.399981806,1.360416343,1.003548429,59.99999172,0.992218583
0.472,7.357220463,1.352678648,1.003538389,59.99917791,0.992263764
0.473,7.371906817,1.289124865,1.003604204,59.99882432,0.99328714
0.474,7.396232006,1.379461378,1.003604792,59.99851516,0.991980768
0.475,7.34983294,1.327647981,1.003634618,59.99824485,0.992638386
0.476,7.386036518,1.3036494,1.003677338,59.99869109,0.993348013
0.477,7.389271282,1.387604153,1.003730591,59.99908125,0.991990824
0.478,7.350811082,1.305222444,1.003746462,59.99942238,0.9930109
0.479,7.396456525,1.327845634,1.003785373,60.00027296,0.993229425
0.48,7.378423286,1.384471674,1.003798206,60.00101665,0.992169581
0.481,7.357285762,1.290133255,1.00382376,60.00166689,0.993331904
0.482,7.402766846,1.352863073,1.003861689,60.00133153,0.992817973
0.483,7.366865042,1.367026975,1.003895046,60.00103831,0.99246875
0.484,7.36924402,1.287561847,1.003935633,60.0018254,0.993576087
0.485,7.402242714,1.374327941,1.003949793,60.00251357,0.99244195
0.486,7.356869803,1.343882093,1.003996711,60.00311527,0.992840591
0.487,7.382362215,1.298611188,1.00401496,60.00317241,0.993710964
0.488,7.396231554,1.388543127,1.004015775,60.00322237,0.992337207
0.489,7.352565866,1.319599799,1.004066609,60.00326606,0.993201002
0.49,7.394598959,1.318972338,1.004098119,60.00327505,0.993683479
0.491,7.387347089,1.391655712,1.004112334,60.00328292,0.992428712
0.492,7.35608911,1.299825985,1.004171775,60.0032898,0.993545197
0.493,7.402903131,1.34456826,1.004174827,60.00291891,0.993431567
0.494,7.375702268,1.380744502,1.004208974,60.00259464,0.992678029
0.495,7.365645351,1.289898654,1.004234241,60.00294226,0.993827846
0.496,7.406260251,1.367194535,1.004278621,60.0032462,0.992963314
0.497,7.364448722,1.359092613,1.004298137,60.00351194,0.993010941
0.498,7.378928328,1.295065665,1.004332464,60.0030775,0.994025501
0.499,7.403558684,1.385425013,1.004348318,60.00269765,0.992720941
0.5,7.357814303,1.333267667,1.004383285,60.00236554,0.993385451
0.501,7.391763087,1.309134494,1.004363209,60.00205594,0.994123995
0.502,7.410455352,1.428412109,1.004025581,60.00178525,0.992763467
0.503,7.375064041,1.529085328,1.004261052,60.00154857,0.994233802
0.504,7.331370844,1.756295687,1.004019172,60.06455361,0.994359552
0.505,7.196304856,2.005540476,1.003385248,60.11964121,0.993229344
0.506,6.994722245,2.190941977,1.00385138,60.17527999,0.994868334
0.507,6.760270265,2.432654501,1.003023572,60.22392699,0.993828368
0.508,6.441558292,2.578185255,1.002351125,60.26646083,0.993612779
0.509,6.128488398,2.630639854,1.002504229,60.3059113,0.994871389
0.51,5.814647331,2.688202283,1.001564319,60.34040427,0.993108029
0.511,5.48791414,2.612604051,1.000829229,60.37056274,0.993506622
0.512,5.245226232,2.524095944,1.000824835,60.40380475,0.994395422
0.513,5.019743543,2.4499696,0.999944135,60.43286944,0.992538963
0.514,4.823099317,2.261139925,0.999768399,60.45828176,0.993655452
0.515,4.72553646,2.123258041,0.999639766,60.46832363,0.994078681
0.516,4.629180739,2.008000369,0.999167619,60.47710361,0.992871329
0.517,4.570486241,1.827057516,0.999669809,60.48766007,0.994535143
0.518,4.580135381,1.749445646,0.999892542,60.49688996,0.994402122
0.519,4.554787117,1.663762343,0.999998365,60.50495999,0.993986218
0.52,4.571028442,1.542819615,1.000103133,60.43517939,0.995762852
0.521,4.617861753,1.516608102,1.000402617,60.37416768,0.994633063
0.522,4.621793727,1.444808556,1.000590401,60.32082292,0.995033588
0.523,4.67290011,1.404658036,1.00083036,60.2725758,0.99641118
0.524,4.721794736,1.439635051,1.001217457,60.23039159,0.994894764
0.525,4.730836328,1.396093224,1.00163994,60.19350841,0.995820053
0.526,4.788735175,1.401889599,1.001909212,60.15336448,0.996710806
0.527,4.82381519,1.449960792,1.002350207,60.11826518,0.995128047
0.528,4.837039412,1.419770938,1.00277474,60.08757659,0.996416309
0.529,4.896685296,1.472186126,1.002813279,60.05362142,0.996438125
0.53,4.911027048,1.522922211,1.003094511,60.02393319,0.995238367
0.531,4.927913084,1.501856626,1.003191794,60.00845553,0.996745629
0.532,4.974622886,1.557839483,1.003062282,59.99492286,0.995730569
0.533,4.972988318,1.568513198,1.002981035,59.98309075,0.995505324
0.534,4.997775687,1.561719162,1.002810236,59.96648728,0.996798869
0.535,5.036148323,1.623745678,1.00240373,59.95197026,0.99532153
0.536,5.028670219,1.602243224,1.002163484,59.93927751,0.995675987
0.537,5.069703094,1.595222352,1.001764231,59.93962048,0.996845829
0.538,5.102400966,1.633643229,1.001502023,59.93992036,0.994995029
0.539,5.108689461,1.579653116,1.00123062,59.94018255,0.996144179
0.54,5.167916258,1.593890891,1.001017891,59.93164746,0.996546784
0.541,5.196085198,1.622173218,1.000900452,59.92418493,0.995146911
0.542,5.218301033,1.560243784,1.000916907,59.91789966,0.996567699
0.543,5.28576289,1.573543973,1.000837284,59.91240422,0.996264892
0.544,5.312902472,1.566330321,1.000871615,59.90759936,0.99552372
0.545,5.359069045,1.52144701,1.000904315,59.90178291,0.997006748
0.546,5.435540123,1.562147996,1.000969755,59.89669738,0.995756604
0.547,5.459348618,1.541284152,1.001064534,59.89225092,0.99583393
0.548,5.523258122,1.517589705,1.001129579,59.88680968,0.997174344
0.549,5.592071281,1.558857612,1.001188742,59.88205221,0.995402012
0.55,5.621515031,1.520804511,1.001277934,59.87789258,0.996305739
0.551,5.697783683,1.538233005,1.001339903,59.87467589,0.99705079
0.552,5.75360973,1.594299736,1.00137579,59.87186343,0.995496313
0.553,5.78236705,1.554317342,1.00152487,59.86940439,0.996674501
0.554,5.856962384,1.584650516,1.001478626,59.86759799,0.996869995
0.555,5.893324643,1.6159528,1.001532752,59.86601859,0.995531413
0.556,5.929117754,1.587047571,1.001482789,59.86528015,0.997064125
0.557,5.998983164,1.646060949,1.001458228,59.86463451,0.996124103
0.558,6.014881084,1.660204013,1.001437384,59.86407,0.995811084
0.559,6.054609124,1.64243764,1.001396319,59.86795872,0.997127895
0.56,6.109605181,1.695816227,1.001293466,59.87135877,0.99560306
0.561,6.118040258,1.675583159,1.001287832,59.87433156,0.996064049
0.562,6.16752886,1.685446294,1.001207391,59.87878465,0.997142574
0.563,6.208721759,1.74783731,1.001161686,59.88267815,0.995374303
0.564,6.21300103,1.711414458,1.001068053,59.88608237,0.99637107
0.565,6.26554073,1.731623666,1.001056106,59.89074094,0.996892457
0.566,6.289106619,1.770171723,1.000974644,59.8948141,0.995281665
0.567,6.301398276,1.72994506,1.000936584,59.90247376,0.996693668
0.568,6.356153389,1.774938984,1.00088673,59.90917088,0.996325741
0.569,6.36425789,1.79733468,1.000845731,59.91502641,0.995551996
0.57,6.384201324,1.764198284,1.000785416,59.91821496,0.996949276
0.571,6.433759737,1.805901318,1.000763249,59.92100282,0.995697871
0.572,6.435317756,1.788288617,1.000761605,59.92344035,0.995705962
0.573,6.472718255,1.780311709,1.000758138,59.92999105,0.997014756
0.574,6.514071746,1.839345103,1.000757301,59.93571856,0.995258109
0.575,6.510690515,1.80965739,1.000755498,59.94072634,0.996038742
0.576,6.553205518,1.817346397,1.000747849,59.94257143,0.996884832
0.577,6.578231768,1.861957216,1.000710535,59.94418465,0.995181066
0.578,6.579100893,1.820135092,1.000732567,59.948421,0.996388303
0.579,6.626825191,1.857940303,1.000701232,59.952125,0.996538632
0.58,6.633826457,1.89524179,1.000729812,59.95536354,0.995267417
0.581,6.638739115,1.850282551,1.000691563,59.95233595,0.996745111
0.582,6.680467034,1.885328746,1.000708395,59.94968881,0.995834633
0.583,6.677140946,1.879585219,1.000684573,59.94737433,0.995453091
0.584,6.69947711,1.860304806,1.00068779,59.95070096,0.996807517
0.585,6.738868123,1.918135202,1.00065175,59.95360955,0.995320341
0.586,6.727572185,1.897693448,1.000685013,59.95615263,0.995724275
0.587,6.758397624,1.888547018,1.000606286,59.9553901,0.996837191
0.588,6.78698822,1.934041835,1.000628296,59.9547234,0.99503451
0.589,6.781635662,1.893385149,1.000601661,59.9547234,0.99606393
0.59,6.824114792,1.924015926,1.000595682,59.95922795,0.996536121
0.591,6.834182752,1.975606203,1.000571855,59.96316644,0.994982658
0.592,6.827988266,1.933328947,1.000567866,59.96661,0.996376688
0.593,6.863931181,1.966169392,1.000524327,59.96552671,0.996018001
0.594,6.858750877,1.980368889,1.000486976,59.96457956,0.995177154
0.595,6.863852924,1.954983467,1.000484257,59.96375142,0.996571656
0.596,6.897037784,2.013557988,1.000452522,59.96736935,0.99537737
0.597,6.875480341,2.008310837,1.000447882,59.97053263,0.995335867
0.598,6.888432819,1.990577936,1.000397069,59.9732984,0.996672724
0.599,6.908039471,2.036028389,1.000383876,59.97679616,0.994852363
0.6,6.888261572,1.997987501,1.000363223,59.97985438,0.995689074
0.601,6.914819837,2.012356608,1.000339312,59.98243612,0.996406577
0.602,6.922530486,2.065014606,1.00029626,59.98469343,0.994797516
0.603,6.903796811,2.018560666,1.000285979,59.98666708,0.995973556
0.604,6.932761017,2.037330273,1.000287018,59.98861681,0.996180604
0.605,6.928036791,2.058607112,1.000295163,59.99032153,0.994833514
0.606,6.923243865,2.016895345,1.000232474,59.99181203,0.996323168
0.607,6.956267856,2.065253807,1.000250963,59.99320865,0.995440901
0.608,6.936638188,2.070121434,1.000203487,59.99442976,0.995040319
0.609,6.941498338,2.040570825,1.000200615,59.99549742,0.996404913
0.61,6.964821741,2.081627937,1.000170217,59.9964244,0.994857668
0.611,6.944279327,2.050898367,1.000171131,59.99723489,0.99535132
0.612,6.964819488,2.051699434,1.000163537,59.99916885,0.996397486
0.613,6.979106768,2.108358818,1.000177077,60.00085978,0.994693515
0.614,6.955631302,2.066631162,1.000165148,60.00233822,0.995656056
0.615,6.981258341,2.077356065,1.000167588,60.00285596,0.996230924
0.616,6.980830293,2.108724686,1.000158732,60.00330864,0.994547632
0.617,6.969253052,2.062084749,1.000157324,60.00370443,0.996004643
0.618,7.00061349,2.10369404,1.000159715,60.00559135,0.995608524
0.619,6.985263125,2.124361859,1.000128437,60.00724114,0.994830806
0.62,6.980165139,2.086902286,1.000132627,60.00868362,0.996188115
0.621,7.005197776,2.125414554,1.000093135,60.0094465,0.994980254
0.622,6.983462536,2.105942979,1.000111273,60.01011351,0.99499283
0.623,6.996011528,2.094772473,1.000072645,60.01095985,0.996312447
0.624,7.013605895,2.151986635,1.000077953,60.01169982,0.994545012
0.625,6.986078293,2.117473402,1.000062141,60.01234681,0.995321224
0.626,7.005467763,2.117110965,1.000039956,60.01338726,0.99614123
0.627,7.009751594,2.15385951,1.00000503,60.01429695,0.994384998
0.628,6.991950381,2.105170016,0.99999963,60.01509233,0.995628304
0.629,7.021645412,2.136303417,0.999956911,60.01499351,0.995759368
0.63,7.012386306,2.168871941,0.999972886,60.01490711,0.994540595
0.631,7.000378489,2.121568121,0.999926292,60.01483157,0.995964136
0.632,7.027189606,2.153936094,0.999944667,60.01540703,0.995085836
0.633,7.008682289,2.145644166,0.999908756,60.01591017,0.994638212
0.634,7.015053565,2.123132049,0.999914971,60.01545261,0.996067068
0.635,7.038181147,2.177896563,0.999901769,60.01505256,0.994519445
0.636,7.010986907,2.154158042,0.999900669,60.01470277,0.994985803
0.637,7.025302324,2.141880741,0.999895613,60.01504375,0.996085792
0.638,7.03657423,2.182739837,0.999888229,60.01534188,0.994310625
0.639,7.015310713,2.135863771,0.999892158,60.01560254,0.99530793
0.64,7.043068301,2.157653165,0.999876104,60.01535128,0.995819936
0.641,7.040286365,2.200468014,0.999882085,60.01513159,0.994245837
0.642,7.022782304,2.150041484,0.999870687,60.01493952,0.995652789
0.643,7.049092744,2.175021324,0.999872764,60.01519781,0.995273548
0.644,7.035729263,2.180601062,0.999842557,60.01542364,0.994416756
0.645,7.034436693,2.147505027,0.999858204,60.015496,0.995829669
0.646,7.06193692,2.19909083,0.999820893,60.01555927,0.994670066
0.647,7.036092707,2.188390648,0.999855796,60.01561459,0.994681056
0.648,7.044119613,2.165589466,0.999815004,60.01577964,0.996025118
0.649,7.060138443,2.207180687,0.999824823,60.01592395,0.994214735
0.65,7.036665278,2.164774566,0.99979249,60.01605012,0.995019146
0.651,7.05999547,2.175636537,0.999794899,60.01636303,0.995768747
0.652,7.064002064,2.225573199,0.99976984,60.01663662,0.994109605
0.653,7.041286025,2.177325257,0.999763547,60.01687584,0.995328467
0.654,7.066166477,2.193221156,0.999729569,60.01660301,0.995502459
0.655,7.058580981,2.211973152,0.999732783,60.01636446,0.994215523
0.656,7.050419037,2.16781966,0.999723396,60.01659357,0.995655795
0.657,7.080641924,2.214262814,0.999744901,60.01679389,0.994847978
0.658,7.057919094,2.217152855,0.999723719,60.01696903,0.994397726
0.659,7.059062633,2.185174877,0.99972595,60.0165578,0.995832135
0.66,7.07918422,2.223804198,0.999720553,60.01619825,0.994220965
0.661,7.055852406,2.189766733,0.999712889,60.01588388,0.994745609
0.662,7.073477827,2.187835368,0.999723841,60.01623229,0.995754276
0.663,7.085092001,2.242341996,0.999704575,60.01653691,0.994092564
0.664,7.058732003,2.198602535,0.999719339,60.01680326,0.995055031
0.665,7.081542521,2.20553614,0.999698214,60.01656897,0.995662333
0.666,7.079372277,2.233905315,0.999719509,60.01636413,0.993981352
0.667,7.065960433,2.183697281,0.999691971,60.01618503,0.995446356
0.668,7.096093323,2.223522495,0.999708824,60.01627191,0.995046196
0.669,7.078972911,2.241638115,0.99968911,60.01634788,0.994237122
0.67,7.072054807,2.201625297,0.999705582,60.01646106,0.995623978
0.671,7.095314328,2.236700527,0.999670211,60.01656003,0.994409391
0.672,7.073001512,2.214440841,0.999687931,60.01664655,0.994475847
0.673,7.084221449,2.200569265,0.999658013,60.0168371,0.995777988
0.674,7.101109266,2.257265819,0.999673034,60.0170037,0.994052009
0.675,7.071690699,2.22093896,0.999646199,60.01714937,0.994805506
0.676,7.089602085,2.218120316,0.999653715,60.01727228,0.995660116
0.677,7.092593435,2.252389735,0.999636004,60.01737975,0.99385393
0.678,7.074116238,2.20148494,0.999636918,60.01747371,0.995157926
0.679,7.102345898,2.232190356,0.999640733,60.01755903,0.995251713
0.68,7.091532662,2.264200151,0.999627311,60.01763363,0.994094321
0.681,7.07709396,2.215348038,0.999627528,60.01786871,0.995474805
0.682,7.102224017,2.245024561,0.99963203,60.01807424,0.994661695
0.683,7.08252943,2.234247957,0.999623486,60.01825395,0.994187694
0.684,7.087642837,2.209138669,0.999625633,60.01844119,0.995674172
0.685,7.109054788,2.264138224,0.999628644,60.01860491,0.994076719
0.686,7.079709564,2.238701959,0.999629897,60.01874805,0.994581274
0.687,7.091813491,2.224487976,0.999640336,60.01917235,0.995646374
0.688,7.101400235,2.262353325,0.999617888,60.01954333,0.993897749
0.689,7.079383837,2.213139752,0.99964321,60.01986769,0.994923852
0.69,7.105736958,2.234057022,0.999623857,60.01982734,0.995449831
0.691,7.101658828,2.276650432,0.999651679,60.01979206,0.993919181
0.692,7.081824495,2.224292145,0.999626107,60.02019165,0.995311877
0.693,7.106749201,2.247114982,0.999648125,60.02054103,0.994932283
0.694,7.092006349,2.249294054,0.999622372,60.0208465,0.994023882
0.695,7.090391211,2.213873385,0.99963971,60.02064663,0.995493701
0.696,7.116093219,2.265944879,0.999615733,60.02047187,0.994305996
0.697,7.088788522,2.254829166,0.999628771,60.02031907,0.994393012
0.698,7.094476699,2.23017011,0.999598375,60.02062826,0.99569798
0.699,7.109533985,2.269528455,0.999612364,60.02089859,0.993946574
