Time (s), Pload_1 (MW), P_BESS (MW), P_g1 (MW), P_g2 (MW), Pload_2 (MW), P_g3 (MW), P_g4 (MW), Qload_1 (MVar), Q_BESS (MVar), Q_g1 (MVar), Q_g2 (MVar), Qload_2 (MVar), Q_g3 (MVar), Q_g4 (MVar), Vload_1 (p.u.), V_BESS (p.u.), V_g1 (p.u.), V_g2 (p.u.), Vload_2 (p.u.), V_g3 (p.u.), V_g4 (p.u.), f_poi_meas (Hz)
3.307000000000002,36.9127311053,35.9119195601,9.48047120883,9.48047120883,36.9127297175,9.48047120883,9.48047120883,5.17649287457,-3.70071749879,3.51345966289,3.51345966289,5.17649255945,3.51345966289,3.51345966289,1.00191539048,1.00204058738,1.00191539048,1.00191539048,1.00191539048,1.00191539048,1.00191539048,58.6595530616
3.308,36.4736037722,35.8376934493,9.27945424447,9.27945424447,36.4736022755,9.27945424447,9.27945424447,5.07645714517,-3.78870441442,3.48543638528,3.48543638528,5.07645679528,3.48543638528,3.48543638528,1.00149320223,1.00161955801,1.00149320223,1.00149320223,1.00149320223,1.00149320223,1.00149320223,58.6515429743
3.3089999999999975,36.013131379,35.7637860588,9.06768232303,9.06768232303,36.0131298074,9.06768232303,9.06768232303,5.13260020743,-3.79319167701,3.51462722882,3.51462722882,5.13259983906,3.51462722882,3.51462722882,1.00174973907,1.00187780376,1.00174973907,1.00174973907,1.00174973907,1.00174973907,1.00174973907,58.6369155246
3.3100000000000023,35.4238265018,35.5914613907,8.81609560298,8.81609560298,35.4238249518,8.81609560298,8.81609560298,4.91343545257,-3.96344284974,3.44760492506,3.44760492506,4.91343510981,3.44760492506,3.44760492506,1.00261340469,1.00274271391,1.00261340469,1.00261340469,1.00261340469,1.00261340469,1.00261340469,58.6241262146
3.311,35.0055187705,35.5368578299,8.620584213,8.620584213,35.0055172723,8.620584213,8.620584213,4.85958732077,-4.02129351828,3.43514144954,3.43514144954,4.85958701737,3.43514144954,3.43514144954,1.00235424068,1.00248511295,1.00235424068,1.00235424068,1.00235424068,1.00235424068,1.00235424068,58.6129440566
3.3119999999999976,34.5144907105,35.4655300784,8.39289085432,8.39289085432,34.5144892786,8.39289085432,8.39289085432,4.89545878073,-4.06257945174,3.46339604159,3.46339604159,4.89545851887,3.46339604159,3.46339604159,1.0028059544,1.00293871774,1.0028059544,1.0028059544,1.0028059544,1.0028059544,1.0028059544,58.6142229397
3.3130000000000024,33.9567016589,35.3444481907,8.14425539693,8.14425539692,33.9567001433,8.14425539693,8.14425539693,4.66432128763,-4.1905486435,3.37981703393,3.37981703393,4.66432101093,3.37981703393,3.37981703393,1.00333386767,1.00346798153,1.00333386767,1.00333386767,1.00333386767,1.00333386767,1.00333386767,58.6153411135
3.314,33.5673162406,35.3141478161,7.95713068982,7.95713068981,33.5673146254,7.95713068982,7.95713068982,4.65027732815,-4.14629779177,3.36173014323,3.36173014323,4.6502770151,3.36173014323,3.36173014323,1.00276030923,1.00289611597,1.00276030923,1.00276030923,1.00276030923,1.00276030923,1.00276030923,58.6163187736
3.3149999999999977,33.1024704622,35.2220266948,7.74772637346,7.74772637346,33.102468798,7.74772637346,7.74772637346,4.65172782164,-4.1307634512,3.35856906539,3.35856906539,4.65172749805,3.35856906539,3.35856906539,1.00288983294,1.00302722359,1.00288983294,1.00288983294,1.00288983294,1.00288983294,1.00288983294,58.6283466158
3.3160000000000025,32.7437748526,35.1386703485,7.58921065463,7.58921065463,32.7437732431,7.58921065463,7.58921065463,4.50812022659,-4.17997819881,3.29906668697,3.29906668698,4.50811992748,3.29906668697,3.29906668698,1.00178697118,1.00192558661,1.00178697118,1.00178697118,1.00178697118,1.00178697118,1.00178697118,58.6388629948
3.317,32.7230646285,35.2303953549,7.55592962388,7.55592962388,32.7230631914,7.55592962388,7.55592962388,4.61920505178,-4.13043488871,3.34222095759,3.34222095759,4.61920480863,3.34222095759,3.34222095759,0.999246308428,0.999386943081,0.999246308428,0.999246308428,0.999246308428,0.999246308428,0.999246308428,58.6480578467
3.317999999999998,32.8625886956,35.3831570604,7.58751241912,7.58751241912,32.8625874251,7.58751241912,7.58751241912,4.72750127517,-4.11663354292,3.3929158882,3.3929158882,4.72750109328,3.3929158882,3.3929158882,0.997493764322,0.99763671463,0.997493764322,0.997493764322,0.997493764322,0.997493764322,0.997493764322,58.6498989612
3.3190000000000026,33.3157517316,35.6576846325,7.74548939636,7.74548939636,33.315750617,7.74548939636,7.74548939636,4.91762465875,-4.03595914704,3.46780649813,3.46780649812,4.91762453856,3.46780649812,3.46780649812,0.994235380682,0.994380881235,0.994235380682,0.994235380682,0.994235380682,0.994235380682,0.994235380682,58.6515087145
3.3200000000000003,34.1815623155,36.1390139687,8.05810630169,8.05810630169,34.1815613687,8.0581063017,8.05810630169,5.31148121719,-3.88674136798,3.62742756427,3.62742756426,5.31148114986,3.62742756426,3.62742756426,0.990484938461,0.990634351688,0.990484938461,0.990484938461,0.990484938461,0.990484938461,0.990484938461,58.6529161801
3.320999999999998,35.1272628086,36.6511128638,8.4029775519,8.4029775519,35.1272620966,8.4029775519,8.4029775519,5.63173397072,-3.89184259366,3.78882590802,3.78882590802,5.63173397355,3.78882590802,3.78882590802,0.988966433612,0.989119849496,0.988966433612,0.988966433612,0.988966433612,0.988966433612,0.988966433612,58.6084379315
3.3220000000000027,36.1646593057,37.2305413252,8.77687824789,8.77687824789,36.1646586639,8.77687824789,8.77687824789,5.94943961937,-3.93166778359,3.95763217855,3.95763217855,5.94943964567,3.95763217855,3.95763217855,0.985895640918,0.986053117621,0.985895640918,0.985895640918,0.985895640918,0.985895640918,0.985895640918,58.5695489845
3.3230000000000004,37.4065780038,37.9880834202,9.2085256941,9.2085256941,37.4065773236,9.2085256941,9.2085256941,6.45743661016,-3.95364543063,4.21712203056,4.21712203056,6.45743661838,4.21712203056,4.21712203056,0.982766627043,0.982929658094,0.982766627043,0.982766627043,0.982766627043,0.982766627043,0.982766627043,58.5355469666
3.323999999999998,38.5174526036,38.7302876492,9.57848373962,9.57848373962,38.5174518564,9.57848373962,9.57848373962,6.80419273671,-4.12317696412,4.43287929743,4.43287929743,6.80419270537,4.43287929743,4.43287929743,0.982033889671,0.982202137507,0.982033889671,0.982033889671,0.982033889671,0.982033889671,0.982033889671,58.473657979
3.325000000000003,39.5588348154,39.516258733,9.90276558687,9.90276558686,39.5588340979,9.90276558687,9.90276558687,7.01910643802,-4.29150784355,4.58241581883,4.58241581883,7.01910639837,4.58241581883,4.58241581883,0.979512599727,0.979686651584,0.979512599727,0.979512599727,0.979512599727,0.979512599727,0.979512599727,58.419546191
3.3260000000000005,40.6311275085,40.4072684206,10.216247296,10.216247296,40.6311266698,10.216247296,10.216247296,7.4064478216,-4.35885550606,4.79292022961,4.79292022961,7.40644774437,4.79292022961,4.79292022961,0.977587845546,0.97776840451,0.977587845546,0.977587845546,0.977587845546,0.977587845546,0.977587845546,58.3722342908
3.326999999999998,41.4683631894,41.2007455615,10.4365767493,10.4365767493,41.4683620597,10.4365767493,10.4365767493,7.52105341303,-4.60599541899,4.91200435135,4.91200435135,7.52105322743,4.91200435135,4.91200435135,0.977207553933,0.977394208453,0.977207553933,0.977207553933,0.977207553933,0.977207553933,0.977207553933,58.342738954
3.328000000000003,42.2718189165,42.0647423884,10.6223977192,10.6223977192,42.2718175827,10.6223977192,10.6223977192,7.67635129696,-4.70612499735,5.01468288726,5.01468288726,7.67635098911,5.01468288726,5.01468288726,0.974897418482,0.97509101582,0.974897418482,0.974897418482,0.974897418482,0.974897418482,0.974897418482,58.3169501106
3.3290000000000006,43.0497840647,42.9796365413,10.7827474874,10.7827474874,43.0497826038,10.7827474874,10.7827474874,7.89650887639,-4.73988673085,5.13319890845,5.13319890845,7.89650850515,5.13319890845,5.13319890845,0.973592883742,0.97379371007,0.973592883742,0.973592883742,0.973592883742,0.973592883742,0.973592883742,58.2695829492
3.3299999999999983,43.6297791009,43.7830121943,10.8719846938,10.8719846938,43.6297775869,10.8719846938,10.8719846938,7.86411421089,-4.79945279828,5.13188977311,5.13188977311,7.86411382132,5.13188977311,5.13188977311,0.973095633007,0.973303092351,0.973095633007,0.973095633007,0.973095633007,0.973095633007,0.973095633007,58.228168121
3.331000000000003,44.2808473156,44.6093171489,10.9910303746,10.9910303746,44.2808457812,10.9910303746,10.9910303746,7.97946593039,-4.61308388775,5.14297065147,5.14297065147,7.97946554229,5.14297065147,5.14297065147,0.970855727513,0.971070713807,0.970855727513,0.970855727513,0.970855727513,0.970855727513,0.970855727513,58.1919576335
3.3320000000000007,44.9011695891,45.3979903945,11.1040990934,11.1040990934,44.9011680841,11.1040990934,11.1040990934,8.14983620581,-4.34144895692,5.1602439253,5.1602439253,8.14983584686,5.1602439253,5.1602439253,0.970754196671,0.970976317686,0.970754196671,0.970754196671,0.970754196671,0.970754196671,0.970754196671,58.1510623944
3.3329999999999984,45.3763904081,46.0067627853,11.1895780194,11.1895780194,45.3763889643,11.1895780194,11.1895780194,8.08971461005,-4.14975005804,5.08225532813,5.08225532813,8.08971428848,5.08225532813,5.08225532813,0.97114501928,0.971372901747,0.97114501928,0.97114501928,0.97114501928,0.97114501928,0.97114501928,58.1153062027
3.334000000000003,45.988137847,46.6362028173,11.3381561873,11.3381561873,45.9881364228,11.3381561873,11.3381561873,8.22052745169,-3.81275437644,5.06341010743,5.06341010743,8.22052716573,5.06341010743,5.06341010743,0.971027367276,0.971261014127,0.971027367276,0.971027367276,0.971027367276,0.971027367276,0.971027367276,58.0840432666
3.335000000000001,46.5578347014,47.2062368669,11.4805468431,11.4805468431,46.5578331314,11.4805468431,11.4805468431,8.38263530828,-3.44564953542,5.0526845941,5.0526845941,8.38263500438,5.0526845941,5.0526845941,0.973552626526,0.973790621751,0.973552626526,0.973552626526,0.973552626526,0.973552626526,0.973552626526,58.0653001889
3.3359999999999985,46.9997794498,47.6069800008,11.6013717231,11.6013717231,46.9997776978,11.6013717231,11.6013717231,8.32213499808,-3.14188819951,4.94649103319,4.94649103319,8.32213462106,4.94649103319,4.94649103319,0.975562349952,0.975803100735,0.975562349952,0.975562349952,0.975562349952,0.975562349952,0.975562349952,58.0489124358
3.3370000000000033,47.5783653035,48.0065970487,11.7907983403,11.7907983403,47.5783634371,11.7907983403,11.7907983403,8.47473732183,-2.68443051714,4.90842495486,4.90842495486,8.47473688759,4.90842495486,4.90842495486,0.976380689738,0.976623748158,0.976380689738,0.976380689738,0.976380689738,0.976380689738,0.976380689738,58.0345840285
3.338000000000001,48.0798001871,48.3104899399,11.9655643063,11.9655643063,48.0797983189,11.9655643063,11.9655643063,8.60652754082,-2.29625728531,4.87727345962,4.87727345962,8.6065270896,4.87727345962,4.87727345962,0.978676802064,0.978921216412,0.978676802064,0.978676802064,0.978676802064,0.978676802064,0.978676802064,58.0728023331
3.3389999999999986,48.4921982375,48.4809769087,12.1291543548,12.1291543548,48.4921964957,12.1291543548,12.1291543548,8.56637201617,-2.02371378686,4.78905694742,4.78905694742,8.56637162349,4.78905694742,4.78905694742,0.980126733216,0.980371262283,0.980126733216,0.980126733216,0.980126733216,0.980126733216,0.980126733216,58.106217984
3.3400000000000034,49.0348010328,48.6955881506,12.3468183645,12.3468183645,49.0347993866,12.3468183645,12.3468183645,8.72634563803,-1.69843130898,4.78772027302,4.78772027302,8.72634531385,4.78772027302,4.78772027302,0.980339862354,0.980584192312,0.980339862354,0.980339862354,0.980339862354,0.980339862354,0.980339862354,58.1354345003
3.341000000000001,49.482043503,48.8456400173,12.5329316852,12.5329316852,49.4820419357,12.5329316852,12.5329316852,8.78357126199,-1.46757238794,4.75861493558,4.75861493558,8.78357097734,4.75861493558,4.75861493558,0.981777502052,0.982021159727,0.981777502052,0.981777502052,0.981777502052,0.981777502052,0.981777502052,58.1758082183
3.3419999999999987,49.8842064721,48.9195138038,12.7155481163,12.7155481163,49.8842049227,12.7155481163,12.7155481163,8.76943560278,-1.24008569449,4.69467262121,4.69467262121,8.76943532597,4.69467262121,4.69467262121,0.981995824924,0.982237907641,0.981995824924,0.981995824924,0.981995824924,0.981995824924,0.981995824924,58.2111084253
3.3430000000000035,50.4044281569,49.0346503549,12.9468795106,12.9468795106,50.4044265791,12.9468795106,12.9468795106,8.93975816309,-0.93099035852,4.70255709854,4.70255709854,8.93975788217,4.70255709854,4.70255709854,0.981715095073,0.98195560872,0.981715095073,0.981715095073,0.981715095073,0.981715095073,0.981715095073,58.2419726775
3.344000000000001,50.8046429524,49.050297875,13.1430676481,13.1430676481,50.8046412059,13.1430676481,13.1430676481,8.942098594,-0.792843903256,4.66918728638,4.66918728638,8.94209827027,4.66918728638,4.66918728638,0.982529730089,0.982768179521,0.982529730089,0.982529730089,0.982529730089,0.982529730089,0.982529730089,58.2306555423
3.344999999999999,51.201242682,49.0670699167,13.3371648272,13.3371648272,51.2012408948,13.3371648272,13.3371648272,8.94694979242,-0.668248179162,4.64046096757,4.64046096757,8.94694942672,4.64046096758,4.64046096757,0.983962248339,0.984197521076,0.983962248339,0.983962248339,0.983962248339,0.983962248339,0.983962248339,58.2207605602
3.3459999999999965,51.284683966,48.9700282901,13.4031184058,13.4031184058,51.2846821709,13.4031184058,13.4031184058,9.02384224815,-0.554267739836,4.65040879825,4.65040879825,9.02384187524,4.65040879825,4.65040879825,0.986798528536,0.987029752595,0.986798528536,0.986798528536,0.986798528536,0.986798528536,0.986798528536,58.2121090183
3.3470000000000013,50.8016708621,48.5945464262,13.2554331497,13.2554331497,50.801669196,13.2554331497,13.2554331497,8.70165030903,-0.666539174131,4.51737703183,4.51737703183,8.70164997014,4.51737703183,4.51737703183,0.990548508587,0.990774372214,0.990548508587,0.990548508587,0.990548508587,0.990548508587,0.990548508587,58.2256236875
3.347999999999999,50.2037975904,48.1651183275,13.0638030944,13.0638030944,50.2037960709,13.0638030944,13.0638030944,8.29867369457,-0.688455346995,4.32136541974,4.32136541974,8.29867344589,4.32136541974,4.32136541974,0.992590566994,0.992810301927,0.992590566994,0.992590566994,0.992590566994,0.992590566994,0.992590566994,58.2374400533
3.3489999999999966,49.4536738115,47.6518193669,12.8170076265,12.8170076265,49.4536723412,12.8170076265,12.8170076265,8.09304264952,-0.59976072742,4.1963734677,4.1963734677,8.09304243702,4.1963734677,4.1963734677,0.994959732877,0.995173492745,0.994959732877,0.994959732877,0.994959732877,0.994959732877,0.994959732877,58.2902123542
3.3500000000000014,48.5077500709,46.985437388,12.5105747368,12.5105747368,48.5077486322,12.5105747368,12.5105747368,7.64999326402,-0.65464759789,3.98856776432,3.98856776432,7.64999305112,3.98856776432,3.98856776432,0.997567847948,0.997774750704,0.997567847948,0.997567847948,0.997567847948,0.997567847948,0.997567847948,58.3363530921
3.350999999999999,47.6820974589,46.3648892362,12.2528233332,12.2528233332,47.6820962243,12.2528233332,12.2528233332,7.40070962997,-0.603541386095,3.85114720116,3.85114720116,7.40070946283,3.85114720116,3.85114720116,0.998885943536,0.999086459781,0.998885943536,0.998885943536,0.998885943536,0.998885943536,0.998885943536,58.3766956139
3.3519999999999968,46.7825571319,45.6940057027,11.9707080453,11.9707080453,46.7825561387,11.9707080453,11.9707080453,7.18870599221,-0.551408701244,3.73210944437,3.73210944437,7.18870590143,3.73210944437,3.73210944437,1.00074904564,1.00094311581,1.00074904564,1.00074904564,1.00074904564,1.00074904564,1.00074904564,58.4148119387
3.3530000000000015,45.8671985052,44.9588190266,11.6967583083,11.6967583083,45.8671977431,11.6967583083,11.6967583083,6.85808892944,-0.515186176945,3.55774300637,3.55774300637,6.85808891361,3.55774300637,3.55774300637,1.00214072808,1.00232806754,1.00214072808,1.00214072808,1.00214072808,1.00214072808,1.00214072808,58.4481384249
3.353999999999999,45.1788815185,44.2876050441,11.520341368,11.520341368,45.178881054,11.520341368,11.520341368,6.73318293563,-0.353940518656,3.45497633473,3.45497633472,6.73318299499,3.45497633472,3.45497633472,1.00256341381,1.00274463847,1.00256341381,1.00256341381,1.00256341381,1.00256341381,1.00256341381,58.4772769813
3.354999999999997,44.4590655656,43.5563955708,11.3431696553,11.3431696553,44.4590654414,11.3431696553,11.3431696553,6.63387904382,-0.240786271144,3.37703304368,3.37703304368,6.63387919133,3.37703304368,3.37703304368,1.00414849039,1.00432363177,1.00414849039,1.00414849039,1.00414849039,1.00414849039,1.00414849039,58.5113245847
3.3560000000000016,43.7675822125,42.7880902002,11.1894382859,11.1894382859,43.7675824417,11.1894382859,11.1894382859,6.37496711813,-0.278597703822,3.25702771157,3.25702771157,6.37496736299,3.25702771157,3.25702771157,1.00504329605,1.00521194887,1.00504329605,1.00504329605,1.00504329605,1.00504329605,1.00504329605,58.5410936401
3.3569999999999993,43.2892166112,42.136705963,11.1130428849,11.1130428849,43.2892173867,11.1130428849,11.1130428849,6.36694995938,-0.276772620256,3.25256062695,3.25256062695,6.36695034261,3.25256062695,3.25256062695,1.00540260514,1.00556543961,1.00540260514,1.00540260514,1.00540260514,1.00540260514,1.00540260514,58.5671218057
3.357999999999997,42.7190612534,41.455944698,10.9980954243,10.9980954243,42.7190626502,10.9980954243,10.9980954243,6.32015266048,-0.381784759277,3.25541208126,3.25541208126,6.3201531908,3.25541208126,3.25541208126,1.00720781656,1.00736481745,1.00720781656,1.00720781656,1.00720781656,1.00720781656,1.00720781656,58.596000203
3.3590000000000018,42.1685419124,40.8145567979,10.8831279471,10.8831279471,42.1685437255,10.8831279471,10.8831279471,6.09703354466,-0.582990394276,3.19415168621,3.19415168621,6.09703419234,3.19415168621,3.19415168621,1.00818740019,1.00833841055,1.00818740019,1.00818740019,1.00818740019,1.00818740019,1.00818740019,58.621249634
3.3599999999999994,41.7491189077,40.2787427397,10.8073206432,10.8073206432,41.7491211094,10.8073206432,10.8073206432,6.12761047234,-0.687524610379,3.23557131279,3.23557131279,6.12761119288,3.23557131279,3.23557131279,1.00904126993,1.00918698844,1.00904126993,1.00904126993,1.00904126993,1.00904126993,1.00904126993,58.6433261278
3.360999999999997,41.1787472969,39.6962685406,10.6677035818,10.6677035818,41.1787497919,10.6677035818,10.6677035818,5.99910353347,-0.976519810065,3.24356371026,3.24356371026,5.99910429908,3.24356371026,3.24356371026,1.01082354829,1.0109640337,1.01082354829,1.01082354829,1.01082354829,1.01082354829,1.01082354829,58.6722687285
3.362000000000002,40.6817256646,39.2328608915,10.5350047395,10.5350047395,40.6817283401,10.5350047395,10.5350047395,5.82915799687,-1.29170476443,3.2373851219,3.2373851219,5.82915876451,3.2373851219,3.2373851219,1.00898615696,1.00912189559,1.00898615696,1.00898615696,1.00898615696,1.00898615696,1.00898615696,58.6975742946
3.3629999999999995,40.2419709093,38.8800573712,10.4032938042,10.4032938042,40.2419737235,10.4032938042,10.4032938042,5.85074490405,-1.56258702435,3.31589664284,3.31589664284,5.85074564907,3.31589664284,3.31589664284,1.00685685707,1.00698963261,1.00685685707,1.00685685707,1.00685685707,1.00685685707,1.00685685707,58.7196998696
3.363999999999997,39.6575930549,38.5068433113,10.2043754427,10.2043754427,39.6575959326,10.2043754427,10.2043754427,5.65255158637,-1.94053497025,3.31128417815,3.31128417815,5.65255229505,3.31128417815,3.31128417815,1.00600659124,1.00613718086,1.00600659124,1.00600659124,1.00600659124,1.00600659124,1.00600659124,58.7278916618
3.365000000000002,39.19931648,38.2677818363,10.0349784427,10.0349784427,39.1993193339,10.0349784427,10.0349784427,5.52921103299,-2.18713625005,3.31126216878,3.31126216878,5.52921168798,3.31126216878,3.31126216878,1.0041792662,1.00430865059,1.0041792662,1.0041792662,1.0041792662,1.0041792662,1.0041792662,58.7350540431
3.3659999999999997,38.7402944673,38.068475905,9.85526963376,9.85526963376,38.7402971822,9.85526963376,9.85526963376,5.55942231014,-2.34069372723,3.36475464775,3.36475464775,5.55942288701,3.36475464775,3.36475464775,1.00334457279,1.00347355058,1.00334457279,1.00334457279,1.00334457279,1.00334457279,1.00334457279,58.7137396595
3.3669999999999973,38.1483585684,37.7968986896,9.62717073513,9.62717073513,38.1483609673,9.62717073513,9.62717073513,5.33299741893,-2.64526180171,3.32768163549,3.32768163549,5.33299786483,3.32768163549,3.32768163549,1.00309290059,1.00322155481,1.00309290059,1.00309290059,1.00309290059,1.00309290059,1.00309290059,58.6951037204
3.368000000000002,37.7179758284,37.662048496,9.44567538399,9.44567538399,37.7179778147,9.44567538399,9.44567538399,5.26046035171,-2.82424516564,3.33615694117,3.33615694117,5.26046061259,3.33615694117,3.33615694117,1.00192827956,1.00205733046,1.00192827956,1.00192827956,1.00192827956,1.00192827956,1.00192827956,58.6788096424
3.3689999999999998,37.2325557419,37.5385805472,9.23381416711,9.23381416711,37.2325575114,9.23381416711,9.23381416711,5.29872884956,-2.96384568858,3.39018873926,3.39018873926,5.29872900233,3.39018873926,3.39018873926,1.00206912079,1.00219902674,1.00206912079,1.00206912079,1.00206912079,1.00206912079,1.00206912079,58.670881379
3.3699999999999974,36.6437324287,37.3623995778,8.98342959375,8.98342959375,36.6437341947,8.98342959375,8.98342959375,5.06260855571,-3.1872279563,3.32797178959,3.32797178959,5.06260871678,3.32797178959,3.32797178959,1.00267614096,1.00280678991,1.00267614096,1.00267614096,1.00267614096,1.00267614096,1.00267614096,58.6639494105
3.371000000000002,36.2203458082,37.2869220867,8.79059298282,8.79059298282,36.2203476086,8.79059298282,8.79059298282,5.02696405487,-3.23288257487,3.32156120689,3.32156120689,5.0269642709,3.32156120689,3.32156120689,1.00218687544,1.00231878668,1.00218687544,1.00218687544,1.00218687544,1.00218687544,1.00218687544,58.6578885389
3.372,35.6956475684,37.1642872221,8.55888465123,8.55888465123,35.6956493727,8.55888465123,8.55888465123,5.0430803178,-3.27861734032,3.3410504676,3.3410504676,5.04308055701,3.3410504676,3.3410504676,1.00293127295,1.00306470163,1.00293127295,1.00293127295,1.00293127295,1.00293127295,1.00293127295,58.6492490563
3.3729999999999976,35.1249225017,36.9971315158,8.31529417234,8.31529417234,35.1249243997,8.31529417234,8.31529417234,4.80954439449,-3.44650855116,3.26625321042,3.26625321042,4.80954467948,3.26625321042,3.26625321042,1.00346491559,1.00359965018,1.00346491559,1.00346491559,1.00346491559,1.00346491559,1.00346491559,58.641695243
3.3740000000000023,34.7107950326,36.9464563049,8.1208886745,8.1208886745,34.7107969964,8.1208886745,8.1208886745,4.81390067391,-3.48969642865,3.27922632435,3.27922632435,4.813900998,3.27922632435,3.27922632435,1.00314609681,1.0032824913,1.00314609681,1.00314609681,1.00314609681,1.00314609681,1.00314609681,58.6350906699
3.375,34.1614678832,36.8394777479,7.87295433116,7.87295433116,34.1614700381,7.87295433116,7.87295433116,4.7775656711,-3.58418886367,3.28467930331,3.28467930331,4.7775660489,3.28467930331,3.28467930331,1.00404687343,1.00418500359,1.00404687343,1.00404687343,1.00404687343,1.00404687343,1.00404687343,58.6338232223
3.3759999999999977,33.6387151493,36.7358488912,7.63747319252,7.63747319252,33.6387173484,7.63747319252,7.63747319252,4.56621468768,-3.67453126685,3.20158750804,3.20158750804,4.56621509753,3.20158750804,3.20158750804,1.0040251537,1.00416465925,1.0040251537,1.0040251537,1.0040251537,1.0040251537,1.0040251537,58.6327150469
3.3770000000000024,33.2570053449,36.7034621637,7.45470550711,7.45470550711,33.2570074354,7.45470550711,7.45470550711,4.60224346659,-3.59572579978,3.19989847231,3.19989847231,4.60224384422,3.19989847231,3.19989847231,1.00343748257,1.00357864689,1.00343748257,1.00343748257,1.00343748257,1.00343748257,1.00343748257,58.631746129
3.378,32.7942494831,36.5909427437,7.2514433527,7.2514433527,32.7942514341,7.2514433527,7.2514433527,4.52756523455,-3.63426411338,3.1721915162,3.1721915162,4.52756556305,3.1721915162,3.1721915162,1.00347050955,1.00361326401,1.00347050955,1.00347050955,1.00347050955,1.00347050955,1.00347050955,58.6353646574
3.378999999999998,32.5585814026,36.5595541267,7.1414523352,7.1414523352,32.5585831659,7.1414523352,7.1414523352,4.46597814154,-3.63433844375,3.14141500946,3.14141500946,4.46597839502,3.14141500946,3.14141500946,1.0016465339,1.00179072659,1.0016465339,1.0016465339,1.0016465339,1.0016465339,1.0016465339,58.6385284681
3.3800000000000026,32.6578458037,36.6962639272,7.15691553418,7.15691553418,32.6578474364,7.15691553418,7.15691553418,4.62512644641,-3.57668936028,3.20657499343,3.20657499343,4.62512664122,3.20657499343,3.20657499343,0.998930512197,0.999076935511,0.998930512197,0.998930512197,0.998930512197,0.998930512197,0.998930512197,58.6412947026
3.3810000000000002,32.9394272274,36.9038745027,7.24582025316,7.24582025316,32.9394287119,7.24582025316,7.24582025316,4.75375681723,-3.54894637493,3.26395239217,3.26395239217,4.75375696904,3.26395239217,3.26395239217,0.996808360307,0.996957524585,0.996808360307,0.996808360307,0.996808360307,0.996808360307,0.996808360307,58.6312644722
3.381999999999998,33.5689736494,37.2546221233,7.47294102294,7.47294102294,33.5689749209,7.47294102294,7.47294102294,5.01344826422,-3.45535420916,3.37039835333,3.37039835333,5.01344836528,3.37039835333,3.37039835333,0.993353008086,0.9935051591,0.993353008086,0.993353008086,0.993353008086,0.993353008086,0.993353008086,58.6224946778
3.3830000000000027,34.5377624773,37.7844905221,7.82491675294,7.82491675294,34.5377635811,7.82491675294,7.82491675294,5.45388910269,-3.31819622865,3.55632714792,3.55632714792,5.45388913855,3.55632714792,3.55632714792,0.990058207387,0.990214478687,0.990058207387,0.990058207387,0.990058207387,0.990058207387,0.990058207387,58.6148269282
3.3840000000000003,35.5365938406,38.3196693577,8.19058692534,8.19058692533,35.536594822,8.19058692534,8.19058692533,5.7272870452,-3.38572937989,3.70990688733,3.70990688733,5.72728704961,3.70990688733,3.70990688733,0.98852123131,0.988681903213,0.98852123131,0.98852123131,0.98852123131,0.98852123131,0.98852123131,58.5907570009
3.384999999999998,36.6358652693,38.9492696255,8.5828876873,8.5828876873,36.6358661857,8.5828876873,8.5828876873,6.08839210298,-3.43194014784,3.90201014956,3.90201014956,6.08839209676,3.90201014956,3.90201014956,0.9852426174,0.985407732104,0.9852426174,0.9852426174,0.9852426174,0.9852426174,0.9852426174,58.5697117899
3.386000000000003,37.8767539282,39.7308337502,9.00801669371,9.00801669371,37.876754792,9.00801669371,9.00801669371,6.60945193884,-3.47181601981,4.17250663934,4.17250663934,6.60945193618,4.17250663934,4.17250663934,0.982719006934,0.982889687938,0.982719006934,0.982719006934,0.982719006934,0.982719006934,0.982719006934,58.5053117134
3.3870000000000005,38.9507892084,40.4757234517,9.358885804,9.358885804,38.9507901617,9.358885804,9.358885804,6.82889233864,-3.72305795171,4.34503450916,4.34503450915,6.82889238131,4.34503450915,4.34503450915,0.982117093684,0.982293370738,0.982117093684,0.982117093684,0.982117093684,0.982117093684,0.982117093684,58.4490043892
3.387999999999998,39.9740616658,41.2880225054,9.66753343286,9.66753343286,39.9740626833,9.66753343286,9.66753343286,7.10497132434,-3.83304573902,4.51056888071,4.51056888071,7.10497142714,4.51056888071,4.51056888071,0.979405123829,0.979587188214,0.979405123829,0.979405123829,0.979405123829,0.979405123829,0.979405123829,58.399772852
3.389000000000003,40.990583976,42.1729720587,9.95464414698,9.95464414697,40.9905850558,9.95464414698,9.95464414698,7.46588176986,-3.91349391669,4.71113360423,4.71113360423,7.46588192885,4.71113360423,4.71113360423,0.977900314162,0.978089536361,0.977900314162,0.977900314162,0.977900314162,0.977900314162,0.977900314162,58.3323830524
3.3900000000000006,41.7733382189,42.9640368493,10.1483368568,10.1483368568,41.7733391608,10.1483368568,10.1483368568,7.50442040285,-4.16918786123,4.79432380017,4.79432380017,7.50442054141,4.79432380017,4.79432380017,0.977457266758,0.977652560379,0.977457266758,0.977457266758,0.977457266758,0.977457266758,0.977457266758,58.2734617048
