t|Main,V_BESS2|BESS_2,freq_BESS_2|BESS_2,Vrms_BESS_2|BESS_2,Q_BESS2|BESS_2,P_BESS2|BESS_2
4.276,1.004992821,1.001028272,59.94502127,-1.274421025,1.549620918
4.277,1.004987124,1.000904835,59.93800177,-1.226429104,1.599386627
4.278,1.005010549,0.999708472,59.92152681,-1.186760935,1.530844945
4.279,1.005014155,1.001475181,59.90712215,-1.283062077,1.52865061
4.28,1.004984491,1.000244703,59.90416154,-1.197573806,1.566360707
4.281,1.005029805,1.000084795,59.90157298,-1.20976727,1.479251419
4.282,1.005036739,1.001689781,59.8993097,-1.27810634,1.503976571
4.283,1.005022551,0.999620079,59.89733084,-1.209512195,1.525132198
4.284,1.005055073,1.00038118,59.90610256,-1.269077443,1.456927292
4.285,1.005017977,1.001605711,59.913772,-1.306433434,1.522196509
4.286,1.005035449,0.999332813,59.92061235,-1.214129939,1.520501024
4.287,1.005055807,1.000777973,59.92659312,-1.313654263,1.472904771
4.288,1.005011665,1.001244773,59.93350188,-1.298882573,1.544969822
4.289,1.005025618,0.999524505,59.93954247,-1.243193268,1.51309646
4.29,1.005031398,1.001286628,59.94482397,-1.335200549,1.509473987
4.291,1.00500512,1.000657871,59.94944177,-1.252600625,1.571493107
4.292,1.005031691,0.999806645,59.94944177,-1.214420531,1.499953015
4.293,1.005009377,1.001599494,59.95537882,-1.285054277,1.508223818
4.294,1.004988363,0.999848822,59.9605698,-1.209207858,1.541470083
4.295,1.005033809,1.000191287,59.96378537,-1.238944266,1.463763178
4.296,1.005018969,1.001677659,59.96659686,-1.287975083,1.511132656
4.297,1.005004029,0.999488391,59.96905505,-1.182911144,1.515102511
4.298,1.005019025,1.000655298,59.98397847,-1.261939228,1.444508539
4.299,1.005002291,1.0015384,59.99702656,-1.272297131,1.503777111
4.3,1.005007642,0.999535389,60.00843497,-1.210072287,1.482187447
4.301,1.005012854,1.001127479,59.99740974,-1.307948665,1.455543023
4.302,1.004987245,1.001131745,59.98776997,-1.269796386,1.526629222
4.303,1.005007146,0.999679534,59.97934157,-1.218840815,1.476313273
4.304,1.00502423,1.001462939,59.97961379,-1.320685266,1.47659984
4.305,1.005004104,1.0003211,59.97985181,-1.260376308,1.53670609
4.306,1.005036011,1.000002135,59.98123412,-1.265757198,1.473329177
4.307,1.005035904,1.00170512,59.98244273,-1.335757814,1.52009454
4.308,1.005024331,0.999757678,59.98349947,-1.226697695,1.550381776
4.309,1.005061056,1.000466242,59.97521645,-1.27390025,1.480190312
4.31,1.005032074,1.001779034,59.96797431,-1.293960988,1.535761327
4.311,1.005030336,0.999527986,59.96164224,-1.216462673,1.5347695
4.312,1.005063531,1.00093928,59.95382789,-1.292764603,1.491946839
4.313,1.00503361,1.001493489,59.94699552,-1.274176873,1.563599747
4.314,1.005036083,0.999570954,59.94358014,-1.191827133,1.527834531
4.315,1.005025683,1.001366475,59.94059394,-1.297212919,1.503814321
4.316,1.005004871,1.00085315,59.937983,-1.249379843,1.566668423
4.317,1.005035096,0.99993173,59.93570016,-1.230772488,1.50879696
4.318,1.005025054,1.001735975,59.93655893,-1.319279312,1.536482328
4.319,1.004999375,1.000160072,59.93730978,-1.219102447,1.580162143
4.32,1.005041439,1.000400708,59.94227277,-1.240552083,1.504737507
4.321,1.005033581,1.001903086,59.9466121,-1.283744755,1.545584124
4.322,1.00502417,0.999717086,59.94504015,-1.207431932,1.560749462
4.323,1.005046458,1.000771118,59.94366573,-1.267678853,1.502081456
4.324,1.005034209,1.001729966,59.94246403,-1.277650019,1.569507618
4.325,1.005028366,0.999624187,59.94141334,-1.181366568,1.552471908
4.326,1.005054783,1.001184384,59.95102326,-1.286698809,1.509367139
4.327,1.005019236,1.001320456,59.95942557,-1.257790439,1.57556352
4.328,1.005029871,0.999886818,59.96148679,-1.216971636,1.528940804
4.329,1.005041862,1.001648876,59.963289,-1.316370081,1.535673557
4.33,1.004998746,1.000636769,59.96867356,-1.233435339,1.592711604
4.331,1.005039117,1.000220713,59.97338147,-1.226799932,1.521589327
4.332,1.005031662,1.001942016,59.97749777,-1.292632048,1.549349515
4.333,1.005018304,0.99998095,59.9810968,-1.218677084,1.584229972
4.334,1.005064741,1.000586985,59.97946116,-1.261241203,1.519483344
4.335,1.005033162,1.001917761,59.97803107,-1.293351159,1.582516551
4.336,1.005026564,0.999721069,59.96344178,-1.184284385,1.584868996
4.337,1.005051113,1.001085835,59.95068584,-1.269855447,1.525753336
4.338,1.00502426,1.001667944,59.93953285,-1.260098886,1.590107648
4.339,1.005031439,0.999887272,59.94423691,-1.198470619,1.558540907
4.34,1.005030372,1.001580457,59.94834983,-1.296564859,1.542732203
4.341,1.005010869,1.00115755,59.95194591,-1.234229867,1.606384677
4.342,1.00504141,1.000132201,59.94700735,-1.194710867,1.542651823
4.343,1.005041429,1.001878183,59.94268939,-1.278849554,1.548793297
4.344,1.005006837,1.000360295,59.93891404,-1.214680029,1.596384609
4.345,1.005040551,1.000448513,59.93889918,-1.239432861,1.526760704
4.346,1.005039054,1.001987989,59.93888619,-1.297195083,1.578656112
4.347,1.005036671,0.999941308,59.94061472,-1.188130904,1.598325204
4.348,1.005054303,1.000879455,59.94212604,-1.251547654,1.528525198
4.349,1.005026885,1.001925281,59.94344744,-1.265227748,1.589206032
4.35,1.005030978,0.999890127,59.94254231,-1.192993925,1.575626454
4.351,1.005055259,1.001389195,59.94254231,-1.282077966,1.542364227
4.352,1.005009643,1.001604347,59.94175092,-1.246673261,1.612463917
4.353,1.005033141,0.999953363,59.94105898,-1.178004928,1.564690795
4.354,1.005048139,1.001758712,59.93930805,-1.27830021,1.551640934
4.355,1.005021052,1.000847092,59.93777716,-1.224124567,1.611163895
4.356,1.005052959,1.000277223,59.9439186,-1.221364039,1.54493546
4.357,1.0050318,1.002036365,59.94928829,-1.298710711,1.581095887
4.358,1.005012476,1.000185859,59.9539832,-1.195673632,1.613614612
4.359,1.005052871,1.000719707,59.95808814,-1.233759701,1.537112475
4.36,1.005035019,1.002092447,59.96255284,-1.266037237,1.585978642
4.361,1.005017341,0.999920793,59.9664565,-1.189459492,1.589093281
4.362,1.0050375,1.00121656,59.9735051,-1.26462123,1.537480757
4.363,1.005020889,1.001878919,59.97966795,-1.259345716,1.606582036
4.364,1.005031743,0.999867489,59.974118,-1.170628881,1.576087113
4.365,1.005035356,1.001570952,59.96926548,-1.278459486,1.542320143
4.366,1.005008087,1.001298717,59.96502275,-1.246513948,1.609916593
4.367,1.005031567,1.000180091,59.96131317,-1.223317072,1.55853881
4.368,1.005038438,1.001946048,59.96040193,-1.320434395,1.581788791
4.369,1.004999684,1.000558106,59.95960519,-1.230506157,1.635355137
4.37,1.005019821,1.00050753,59.96035943,-1.238620709,1.564595309
4.371,1.004998416,1.00210998,59.96101889,-1.276860811,1.601717001
4.372,1.004991713,1.000064809,59.96266827,-1.190080448,1.621847156
4.373,1.005027453,1.000954106,59.96411038,-1.235723715,1.555459941
4.374,1.005002672,1.002098226,59.96537127,-1.250868791,1.615197499
4.375,1.005011374,0.999844146,59.96647372,-1.146488737,1.596445372
4.376,1.005037191,1.001358198,59.96808805,-1.247796981,1.538914015
4.377,1.005008631,1.001686126,59.96949952,-1.227126603,1.599247487
4.378,1.005020232,1.000099279,59.9617746,-1.178913354,1.554241335
4.379,1.005020281,1.001882059,59.95502041,-1.282957885,1.548634352
4.38,1.004996507,1.001017376,59.94911498,-1.217492221,1.607771492
4.381,1.005048618,1.000347589,59.95323769,-1.204054079,1.539948826
4.382,1.005022929,1.002096498,59.95684232,-1.283824643,1.561792384
4.383,1.005002813,1.000291806,59.95999398,-1.220608583,1.60546562
4.384,1.00503972,1.000743868,59.95946095,-1.259552754,1.543168647
4.385,1.00502535,1.00211865,59.9589949,-1.305862239,1.6077354
4.386,1.00500189,0.999891109,59.95858741,-1.198087534,1.621947718
4.387,1.005023896,1.001098203,59.94994166,-1.278179232,1.564528406
4.388,1.00499744,1.001852392,59.94238236,-1.256112568,1.629356991
4.389,1.005008068,1.000031105,59.93135102,-1.170293026,1.600203352
4.39,1.0050284,1.001603726,59.92170593,-1.25306602,1.566189325
4.391,1.005001579,1.001451279,59.91327287,-1.1967967,1.621792879
4.392,1.005021866,1.000145793,59.91523391,-1.146016038,1.55250114
4.393,1.005029283,1.00191184,59.91694852,-1.238926746,1.541356673
4.394,1.005002822,1.000633205,59.91844766,-1.177750325,1.585602281
4.395,1.005043914,1.000467246,59.92271402,-1.19505678,1.508216079
4.396,1.005035012,1.002119719,59.92644425,-1.268231311,1.549258697
4.397,1.005017114,1.000053852,59.92761678,-1.17097993,1.571756923
4.398,1.005059358,1.000837655,59.92864196,-1.237260386,1.500329982
4.399,1.005005703,1.002025981,59.92953831,-1.264909416,1.560249961
4.4,1.005007341,0.999914051,59.93032203,-1.193600787,1.556213273
4.401,1.005017522,1.001346325,59.9351436,-1.281556502,1.519299281
4.402,1.004995119,1.001742551,59.93935928,-1.260687411,1.595146907
4.403,1.00501365,0.999909055,59.93643064,-1.18791492,1.560377576
4.404,1.00502541,1.00167941,59.93387003,-1.293950564,1.546104121
4.405,1.005003607,1.00102581,59.92835735,-1.245294135,1.616508242
4.406,1.005043284,1.000252313,59.92353741,-1.230422049,1.559663389
4.407,1.00502573,1.001987199,59.91932316,-1.310835821,1.594202838
4.408,1.004983475,1.000234136,59.91563849,-1.210127451,1.639775449
4.409,1.005014492,1.000576337,59.92052974,-1.235435049,1.569413973
4.41,1.005006605,1.002023676,59.92480633,-1.273365106,1.620026875
4.411,1.004979215,0.999893365,59.92754198,-1.189057251,1.634204878
4.412,1.005000411,1.001029844,59.92754198,-1.253059697,1.58060376
4.413,1.004978229,1.001923708,59.92993386,-1.250738171,1.651251312
4.414,1.004982895,0.999788279,59.9261629,-1.151737224,1.628531639
4.415,1.005020951,1.00140589,59.92286581,-1.251687742,1.58835015
4.416,1.00499033,1.001423531,59.91998305,-1.217442113,1.655374404
4.417,1.005018364,1.000057895,59.91746254,-1.174962977,1.602528817
4.418,1.005035181,1.001855111,59.92363543,-1.270540874,1.60953732
4.419,1.005023661,1.000613862,59.92903261,-1.187667165,1.660588887
4.42,1.005059,1.000327118,59.92753905,-1.1871967,1.585924187
4.421,1.005034515,1.002041683,59.92623318,-1.248009736,1.616043583
4.422,1.005020314,0.999994503,59.92509141,-1.173863955,1.645750098
4.423,1.005062541,1.00076035,59.9265885,-1.222681467,1.580272027
4.424,1.005036915,1.002033187,59.92789747,-1.252486997,1.644077176
4.425,1.005027532,0.999704124,59.92904195,-1.148870596,1.641279046
4.426,1.00503884,1.001148236,59.93268511,-1.241572345,1.586914876
4.427,1.005014628,1.00162877,59.93587046,-1.227986381,1.654742926
4.428,1.00502517,0.999888517,59.93865553,-1.167442094,1.620601228
4.429,1.005025406,1.001630925,59.93820413,-1.263995056,1.608381544
4.43,1.004989648,1.001001166,59.93780946,-1.201875738,1.671371311
4.431,1.005025781,1.00010011,59.93756579,-1.172429836,1.607333775
4.432,1.005025053,1.001861731,59.93735275,-1.253282488,1.620686784
4.433,1.005003859,1.000247003,59.93716648,-1.184564461,1.667131101
4.434,1.005027817,1.000476706,59.9318621,-1.207806332,1.59701525
4.435,1.005018324,1.001987895,59.92722429,-1.259840726,1.650079055
4.436,1.005005901,0.999807831,59.92316929,-1.15275674,1.664884506
4.437,1.005039007,1.000846185,59.93356988,-1.224079882,1.596676889
4.438,1.005001961,1.001826483,59.94266351,-1.228220139,1.658821014
4.439,1.005009228,0.999774173,59.9377247,-1.154479147,1.640699479
4.44,1.005045304,1.001332794,59.93340652,-1.242247295,1.606919042
4.441,1.005009083,1.001403686,59.92963098,-1.204006536,1.674733048
4.442,1.00503326,0.999858364,59.92632989,-1.145845692,1.623106713
4.443,1.005042523,1.001697745,59.91802073,-1.242722938,1.614682411
4.444,1.005014218,1.000616278,59.91075573,-1.185566182,1.672433361
4.445,1.005066212,1.000217389,59.9182749,-1.186104881,1.603350552
4.446,1.005051394,1.001936707,59.92484919,-1.262848248,1.642339637
4.447,1.00502464,0.999975011,59.92353421,-1.162578123,1.674824285
4.448,1.005059679,1.000614172,59.92238448,-1.209899953,1.600821038
4.449,1.005029479,1.001893274,59.92137922,-1.238181058,1.655873288
4.45,1.005025471,0.999723041,59.92050029,-1.160342294,1.658642051
4.451,1.005034677,1.001070416,59.92114646,-1.232915155,1.61241784
4.452,1.00501255,1.001650881,59.92171143,-1.224311168,1.68564328
4.453,1.005025534,0.999718065,59.92989456,-1.146323875,1.656957756
4.454,1.0050424,1.001426889,59.93704936,-1.249999335,1.632585586
4.455,1.00500855,1.001066638,59.93423406,-1.204332908,1.702145224
4.456,1.005035791,1.000026068,59.93177253,-1.175818616,1.644184306
4.457,1.005046481,1.001783651,59.92962033,-1.268767318,1.667010213
4.458,1.005014811,1.000301041,59.92773859,-1.180618554,1.716272216
4.459,1.00504787,1.00033623,59.92509084,-1.200339899,1.642666063
4.46,1.005023325,1.001907937,59.92277582,-1.249007024,1.687361634
4.461,1.005016626,0.999759379,59.92813318,-1.167507659,1.708301602
4.462,1.005052979,1.000744086,59.93281732,-1.22071404,1.648913307
4.463,1.00500673,1.00182841,59.93691283,-1.243724762,1.718566573
4.464,1.005021208,0.999536968,59.92958555,-1.154552783,1.70984069
4.465,1.005050869,1.001141347,59.92317904,-1.254052809,1.670211161
4.466,1.005017874,1.001378059,59.91757759,-1.226105924,1.744630266
4.467,1.005031535,0.999790777,59.91246762,-1.169810117,1.703330385
4.468,1.0050283,1.001605554,59.90799978,-1.256394147,1.704445808
4.469,1.005008873,1.000641444,59.90409339,-1.160906619,1.756747856
4.47,1.00505172,1.000113414,59.90580986,-1.130899318,1.675026999
4.471,1.005033674,1.001858865,59.90731064,-1.186866164,1.684410389
4.472,1.005012308,0.999907257,59.91461046,-1.107238223,1.702495177
4.473,1.005060269,1.00052886,59.91461046,-1.146339346,1.61833545
4.474,1.005053656,1.001897377,59.92099296,-1.185898255,1.662734851
4.475,1.005054847,0.999618484,59.92657341,-1.087127409,1.653414167
4.476,1.005085866,1.000940457,59.93022405,-1.177546565,1.581424474
4.477,1.005061663,1.001643934,59.93341593,-1.183129458,1.640793507
4.478,1.005075383,0.999737772,59.93620671,-1.127296034,1.60970389
4.479,1.005095692,1.001401947,59.92720446,-1.23372528,1.589447492
4.48,1.005063214,1.001108473,59.91933346,-1.191860162,1.658459008
4.481,1.00507634,0.999918292,59.93212808,-1.158014595,1.603894643
4.482,1.005081951,1.00171858,59.94331488,-1.250095814,1.615314248
4.483,1.005061882,1.00024938,59.95309591,-1.18455974,1.67193039
4.484,1.005096743,1.000244157,59.96164781,-1.197816542,1.607262716
4.485,1.005066005,1.001892404,59.96689453,-1.244483732,1.656722707
4.486,1.005047682,0.999740814,59.97148192,-1.125163366,1.675904719
4.487,1.005096547,1.000683699,59.97178007,-1.174529024,1.598444392
4.488,1.005063694,1.001818575,59.97204075,-1.180843489,1.647793543
4.489,1.005059164,0.999643136,59.97897317,-1.103203391,1.627723259
4.49,1.005080652,1.001181349,59.98503444,-1.188920419,1.579730043
4.491,1.005066903,1.001435031,59.99033403,-1.160695591,1.640722762
4.492,1.005079504,0.999807321,59.99496766,-1.094903524,1.589346978
4.493,1.005074639,1.001615633,59.99295897,-1.200452362,1.568127028
4.494,1.005044725,1.000771923,59.99120271,-1.152692522,1.626319388
4.495,1.005092395,1.000140714,59.98438149,-1.149946332,1.559798123
4.496,1.005081643,1.001855379,59.97841746,-1.233881126,1.592252709
4.497,1.005046271,1.000088477,59.97198591,-1.134236878,1.631377093
4.498,1.005090022,1.000531876,59.96636258,-1.168469265,1.55336149
4.499,1.0050747,1.001923791,59.96144589,-1.202893073,1.599804475
4.5,1.005073328,0.999735708,59.95714705,-1.129167227,1.606606338
4.501,1.005116054,1.000895482,59.94826749,-1.199215489,1.552306978
4.502,1.005090914,1.00170956,59.94050377,-1.195823182,1.621331264
4.503,1.005089222,0.999726807,59.93765637,-1.109086617,1.595131458
4.504,1.005123401,1.001364232,59.93516678,-1.213889165,1.559457008
4.505,1.005084875,1.001267188,59.93299005,-1.177293166,1.626760278
4.506,1.005108484,0.999952292,59.93337139,-1.145842363,1.571606501
4.507,1.005091365,1.001758489,59.93370482,-1.240910159,1.585777053
4.508,1.005051713,1.000475587,59.93399634,-1.151680487,1.638664647
4.509,1.005097379,1.000298009,59.93646043,-1.156714522,1.561154983
4.51,1.005065544,1.001971077,59.93861487,-1.212313169,1.59485374
4.511,1.005046278,0.999850409,59.94049857,-1.137379863,1.618988501
4.512,1.005084686,1.000702477,59.94525933,-1.188567364,1.555569065
4.513,1.00506865,1.00189202,59.94942183,-1.207429863,1.619439707
4.514,1.00507351,0.999737816,59.95632704,-1.106486544,1.612593358
4.515,1.005092337,1.001217243,59.96236451,-1.198498759,1.558440701
4.516,1.005067728,1.001631894,59.9676433,-1.179649429,1.624357252
4.517,1.005087305,0.999901149,59.96315579,-1.126471445,1.58312592
4.518,1.005099467,1.001634571,59.95923219,-1.227859123,1.574387588
4.519,1.005064557,1.000981902,59.95580165,-1.156511383,1.636570854
4.52,1.005095129,1.000179701,59.9581633,-1.131962488,1.565819445
4.521,1.005096536,1.001933567,59.96022817,-1.20794958,1.581300108
4.522,1.005078583,1.000176228,59.95583022,-1.139382218,1.622147914
4.523,1.005109947,1.000507803,59.95198494,-1.173183306,1.552867504
4.524,1.005097728,1.001999877,59.94862286,-1.215775421,1.608499365
4.525,1.005091967,0.999854823,59.94568328,-1.109637454,1.61962473
4.526,1.005134383,1.000997296,59.94685887,-1.182747889,1.55177068
4.527,1.005096823,1.00192491,59.94788674,-1.187323301,1.615472246
4.528,1.005098042,0.999832274,59.94807537,-1.120449772,1.594076917
4.529,1.005118828,1.001466996,59.9482403,-1.2168519,1.567338825
4.53,1.005079432,1.001424829,59.94895331,-1.169664844,1.63610251
4.531,1.005101738,1.000023577,59.94957673,-1.116752867,1.580698121
4.532,1.005097259,1.001872688,59.9501218,-1.211128849,1.577596551
4.533,1.005069067,1.000604067,59.95059838,-1.149192601,1.632904226
4.534,1.005111866,1.000378017,59.95059838,-1.157312156,1.564644566
4.535,1.005090129,1.002069331,59.94448564,-1.221357438,1.60559248
4.536,1.005062877,1.000056609,59.93914105,-1.117830189,1.633355793
4.537,1.005099404,1.000842547,59.93482247,-1.167444,1.556058079
4.538,1.005090419,1.002056795,59.93104658,-1.192233554,1.609622677
4.539,1.005083097,0.999874977,59.94577259,-1.118277423,1.60656466
4.54,1.005096162,1.00128705,59.95864807,-1.203918431,1.561247891
4.541,1.005071903,1.001724237,59.96990558,-1.183210827,1.631419025
4.542,1.005086748,0.999966298,59.97974842,-1.106903479,1.592797929
4.543,1.005102791,1.001695944,59.98020963,-1.210091661,1.567447768
4.544,1.005060798,1.001151741,59.98061289,-1.162592429,1.630684115
4.545,1.00509553,1.000280615,59.9731994,-1.145250882,1.568938476
4.546,1.005101299,1.002022194,59.96671752,-1.230660619,1.593315954
4.547,1.005073344,1.000451972,59.96105017,-1.136421387,1.63780204
4.548,1.005113146,1.000633617,59.9578441,-1.159283664,1.558140334
4.549,1.005078017,1.002178985,59.95504091,-1.20231797,1.600576618
4.55,1.005068879,0.999990688,59.95258998,-1.1271505,1.616148155
4.551,1.005115416,1.00103026,59.95608731,-1.192201004,1.558034158
4.552,1.005081138,1.001999249,59.95914514,-1.19827936,1.626411216
4.553,1.005078566,0.999925754,59.96181872,-1.106460862,1.607085244
4.554,1.005100733,1.001550586,59.96024835,-1.209334274,1.563593171
4.555,1.005068032,1.001614858,59.95887532,-1.183413474,1.632706095
4.556,1.005097618,1.000133787,59.94173441,-1.145671214,1.588146614
4.557,1.005087032,1.001925824,59.9267475,-1.245352151,1.596692802
