t|Main,Q_BESS1|BESS_1,V_BESS1|BESS_1,freq_BESS_1|BESS_1,Vrms_BESS_1|BESS_1,P_BESS1|BESS_1
3.514,-0.95477449,1.005857672,59.97795631,1.002034143,1.283407714
3.515,-0.981825829,1.005849218,59.9752261,1.00326767,1.344779556
3.516,-0.89980644,1.005826749,59.97283899,1.001071618,1.343457256
3.517,-0.985595729,1.005833025,59.97854769,1.002412687,1.299317997
3.518,-0.982066299,1.005805256,59.98353901,1.002936307,1.371286896
3.519,-0.922460907,1.005808905,59.98790311,1.00103864,1.339819943
3.52,-1.028436374,1.005821159,59.97851343,1.002774749,1.327477025
3.521,-0.973274383,1.005778555,59.97030369,1.002265602,1.397431418
3.522,-0.946870819,1.005790148,59.96687485,1.001295534,1.340744404
3.523,-1.035380813,1.005793441,59.96387689,1.003099619,1.367673299
3.524,-0.955772204,1.005768732,59.96125566,1.001481622,1.416310443
3.525,-0.985789269,1.005771189,59.95896383,1.001667378,1.348437319
3.526,-1.006747374,1.005715576,59.95647763,1.003193348,1.396313399
3.527,-0.897904219,1.005714753,59.95430386,1.000930277,1.403724339
3.528,-0.943926193,1.005727248,59.95289732,1.002029117,1.332075158
3.529,-0.954194306,1.005713633,59.95166753,1.002965095,1.38264159
3.53,-0.87657989,1.005710975,59.95077131,1.000867422,1.350650662
3.531,-0.986294114,1.005719978,59.94998771,1.002474434,1.303717055
3.532,-0.941303947,1.005719682,59.94930258,1.002515061,1.359418088
3.533,-0.890148184,1.005736533,59.94870355,1.001107909,1.296024702
3.534,-0.996167429,1.005737884,59.94918166,1.002852438,1.286821124
3.535,-0.945149671,1.005713495,59.94959969,1.00180999,1.335730968
3.536,-0.968264833,1.005749532,59.95946493,1.001367155,1.262621107
3.537,-1.039765982,1.005726669,59.96809047,1.003028576,1.299000279
3.538,-0.957914829,1.005703819,59.9756321,1.001042799,1.332349993
3.539,-0.998365167,1.005720332,59.97357607,1.001617414,1.265551805
3.54,-1.044609694,1.005702026,59.97177841,1.002943421,1.327370197
3.541,-0.964976362,1.005695995,59.97020666,1.000726401,1.329947933
3.542,-1.064376166,1.005705976,59.97089852,1.002029867,1.285266407
3.543,-1.038958725,1.005671529,59.97150343,1.002671004,1.359404005
3.544,-0.96526375,1.00567599,59.97203233,1.000760615,1.327827013
3.545,-1.062652119,1.005691042,59.97585185,1.002480513,1.313506031
3.546,-1.016854441,1.005668379,59.9791914,1.002075689,1.381216251
3.547,-0.99852811,1.005672497,59.97729236,1.00095686,1.322790322
3.548,-1.080964875,1.005664629,59.97563197,1.0027785,1.345275251
3.549,-0.997131648,1.0056489,59.97418023,1.001166251,1.394364161
3.55,-1.007849586,1.005657245,59.97291092,1.001291656,1.325409164
3.551,-1.067062107,1.00563722,59.97930029,1.002852874,1.375637479
3.552,-0.97659058,1.005617539,59.98488675,1.000694938,1.392265801
3.553,-1.050556186,1.005620132,59.97727758,1.001709497,1.330456507
3.554,-1.046947233,1.005604197,59.97062462,1.002719159,1.394562196
3.555,-0.961006279,1.005606782,59.96600072,1.000588309,1.375021074
3.556,-1.047234955,1.005614243,59.96195788,1.002140547,1.337730678
3.557,-1.022820149,1.005610196,59.95842308,1.002333982,1.40485218
3.558,-0.977825534,1.005621972,59.95533248,1.000674407,1.355718235
3.559,-1.079891966,1.005631708,59.95442493,1.002456849,1.354628931
3.56,-1.008166703,1.005604682,59.95363144,1.001478114,1.41235777
3.561,-0.997605127,1.00562234,59.96189067,1.000989175,1.343065843
3.562,-1.07508356,1.005623148,59.96911203,1.002697467,1.376715876
3.563,-0.989889788,1.005594891,59.97542592,1.000786862,1.408391095
3.564,-1.04285094,1.005616273,59.9727776,1.001347915,1.338197293
3.565,-1.067249443,1.005596078,59.97046209,1.002716115,1.394567072
3.566,-0.977217152,1.005592456,59.96843755,1.000391747,1.392445732
3.567,-1.050027299,1.005606609,59.967327,1.001743781,1.339676308
3.568,-1.050165632,1.005566173,59.96635601,1.002418358,1.405483329
3.569,-0.986203667,1.005571208,59.96550704,1.000345622,1.372872417
3.57,-1.095123005,1.005594537,59.95914,1.002121231,1.352354544
3.571,-1.04014115,1.005581653,59.95357306,1.001743183,1.418149946
3.572,-1.005804139,1.005585263,59.95485769,1.000678264,1.357919733
3.573,-1.097231132,1.005574235,59.95598089,1.002468091,1.374456903
3.574,-1.022328547,1.005559584,59.95696294,1.000922046,1.420211357
3.575,-1.049355725,1.005564375,59.95782158,1.00100982,1.347983267
3.576,-1.096288962,1.005550429,59.9502574,1.002542163,1.393178441
3.577,-1.005665176,1.00552604,59.94364377,1.000338718,1.41081476
3.578,-1.060510868,1.005538262,59.93793716,1.001347678,1.346711672
3.579,-1.083178082,1.005532341,59.93294768,1.002379579,1.41027309
3.58,-1.002880407,1.00553247,59.93714403,1.00013742,1.396145556
3.581,-1.103443098,1.005532764,59.94081306,1.001689006,1.356506072
3.582,-1.067539084,1.005504296,59.94402103,1.001924262,1.424395257
3.583,-1.010611415,1.005514827,59.94682587,1.000381036,1.376633514
3.584,-1.109833615,1.005535938,59.94970426,1.002142068,1.373107581
3.585,-1.05031455,1.005503299,59.95222094,1.001224124,1.429484396
3.586,-1.050731621,1.005518687,59.95219013,1.000625268,1.359819995
3.587,-1.119469426,1.00551684,59.95216319,1.002378781,1.390471899
3.588,-1.033643824,1.005500971,59.95213964,1.000441712,1.425681692
3.589,-1.064578655,1.005520514,59.95597677,1.000934764,1.354423424
3.59,-1.110614268,1.005488344,59.95933171,1.002346053,1.410527556
3.591,-1.023009818,1.005490032,59.96226506,1.000015047,1.413010368
3.592,-1.109709189,1.005508105,59.95805282,1.00134926,1.358635243
3.593,-1.092251408,1.005489332,59.95436991,1.002057486,1.425749465
3.594,-1.017459799,1.005490869,59.95114981,1.000092469,1.393671855
3.595,-1.111780253,1.005499044,59.95107188,1.001823675,1.369683977
3.596,-1.075233215,1.005475016,59.95100373,1.00151639,1.432628536
3.597,-1.051868503,1.005489157,59.95187827,1.000295185,1.372602537
3.598,-1.145142107,1.005484032,59.9526429,1.002088517,1.386708632
3.599,-1.067545489,1.005466494,59.95331145,1.000652164,1.436627177
3.6,-1.07513231,1.005475932,59.95389599,1.000611726,1.365015803
3.601,-1.147433586,1.005462635,59.94892606,1.002210296,1.412177615
3.602,-1.063412072,1.005438348,59.94458068,1.000067875,1.434194606
3.603,-1.133288594,1.005447568,59.9509306,1.000952553,1.371777896
3.604,-1.138286381,1.005434379,59.95648257,1.002093894,1.437784831
3.605,-1.0520022,1.00543715,59.94773219,0.999893399,1.425866413
3.606,-1.131947629,1.005447395,59.94008141,1.001418442,1.386867089
3.607,-1.119384398,1.005411122,59.93339206,1.001769278,1.456675673
3.608,-1.069822311,1.005424075,59.92754331,0.999909813,1.414695829
3.609,-1.174234471,1.005432918,59.92891882,1.0017528,1.411286746
3.61,-1.104427866,1.00540227,59.93012148,1.000928439,1.472590268
3.611,-1.085528012,1.005411299,59.94925416,1.000264391,1.405990974
3.612,-1.17613833,1.005412988,59.96598257,1.002053784,1.43882956
3.613,-1.095408349,1.005406313,59.98060882,1.000177947,1.475500539
3.614,-1.140632433,1.005419299,59.96914816,1.000642898,1.407431886
3.615,-1.169144875,1.005389727,59.95912769,1.002073068,1.463440815
3.616,-1.077856887,1.005391613,59.95036643,0.999758797,1.468695917
3.617,-1.140728673,1.005408595,59.9488931,1.001072678,1.415177748
3.618,-1.158489207,1.005394991,59.94760491,1.001840834,1.484743909
3.619,-1.094946299,1.005393506,59.9464786,0.999634665,1.462247905
3.62,-1.20364717,1.005389645,59.95405662,1.001384918,1.441970484
3.621,-1.151579903,1.005373578,59.96068237,1.001190569,1.513888888
3.622,-1.106846885,1.005385615,59.96514732,1.000012016,1.46161629
3.623,-1.189915134,1.005368774,59.9690512,1.001782067,1.476051267
3.624,-1.093399497,1.005338417,59.9724645,1.000427495,1.518620885
3.625,-1.091588453,1.005362573,59.97544887,1.000350752,1.434762944
3.626,-1.131957271,1.005370395,59.98036425,1.001967096,1.459572776
3.627,-1.036717897,1.005358783,59.98466195,0.999845034,1.462130565
3.628,-1.083599347,1.005381844,59.97086564,1.000747563,1.378643757
3.629,-1.112963712,1.005352483,59.95880302,1.001931885,1.423142409
3.63,-1.033870637,1.005361542,59.95883026,0.999543548,1.396312714
3.631,-1.141581691,1.005391146,59.95885408,1.00108913,1.339680511
3.632,-1.125697361,1.005372347,59.95887491,1.001482798,1.399084152
3.633,-1.078175552,1.005373313,59.95889312,0.999815081,1.35090634
3.634,-1.191392104,1.005372013,59.96292131,1.00161951,1.343468016
3.635,-1.144570007,1.005354217,59.9664433,1.000820012,1.403088376
3.636,-1.143444556,1.005375325,59.95474449,1.000111484,1.338702276
3.637,-1.223387007,1.00535896,59.9445158,1.00185736,1.368134556
3.638,-1.143406609,1.005344556,59.93557248,0.999987769,1.410376388
3.639,-1.17193178,1.005364637,59.93968843,1.000441292,1.342932999
3.64,-1.229330769,1.005348163,59.94328714,1.001854423,1.402459486
3.641,-1.139569912,1.005334515,59.94643363,0.999463294,1.414961689
3.642,-1.219298686,1.00533043,59.94654705,1.000730223,1.362190293
3.643,-1.210183597,1.005322839,59.94664622,1.001540437,1.432902461
3.644,-1.132340983,1.005308887,59.94673292,0.999613768,1.411287823
3.645,-1.218981909,1.005303011,59.93839517,1.00125335,1.387764985
3.646,-1.166366736,1.005279645,59.93110517,1.001137259,1.452011418
3.647,-1.114123,1.005288549,59.93754628,0.999838124,1.38955451
3.648,-1.19786081,1.005285855,59.94317797,1.001634161,1.387308887
3.649,-1.120369544,1.005256203,59.94810196,1.000356917,1.427597245
3.65,-1.124738313,1.005297351,59.95240719,1.000157087,1.345308875
3.651,-1.198501026,1.005292913,59.95765676,1.001845164,1.380015157
3.652,-1.109021432,1.005284132,59.96224665,0.99971496,1.393990834
3.653,-1.172599081,1.00530821,59.97410704,1.000532758,1.319528376
3.654,-1.192344445,1.005285393,59.98447701,1.001777192,1.374395306
3.655,-1.117739434,1.005297896,59.97994851,0.999558464,1.362007012
3.656,-1.203835872,1.005317201,59.97598909,1.001049,1.3192809
3.657,-1.196097491,1.005297306,59.97252721,1.001489355,1.389128611
3.658,-1.137306271,1.005300747,59.96950038,0.999605966,1.350261585
3.659,-1.247002529,1.005301826,59.97061388,1.001430543,1.340283205
3.66,-1.188218672,1.005295817,59.97158745,1.000737777,1.404505015
3.661,-1.169569631,1.005306521,59.98220978,0.999946588,1.341598695
3.662,-1.256457505,1.005290787,59.99149727,1.001718153,1.371948219
3.663,-1.168511832,1.005267506,59.99961766,0.999964342,1.411193589
3.664,-1.202422552,1.005287938,59.99892186,1.000320894,1.339960678
3.665,-1.23681613,1.005278585,59.9983135,1.00179372,1.390586744
3.666,-1.149785607,1.005256335,59.99778159,0.999590594,1.398726146
3.667,-1.210003816,1.005263757,59.9874366,1.000773762,1.342562403
3.668,-1.219633595,1.00525208,59.9783916,1.001676128,1.409513624
3.669,-1.139051977,1.005250231,59.97048323,0.999497552,1.385564907
3.67,-1.245898157,1.005258027,59.97257014,1.001158853,1.353477794
3.671,-1.202859914,1.005233828,59.9743948,1.001157173,1.420154392
3.672,-1.160564704,1.005242488,59.97982375,0.999783775,1.365534124
3.673,-1.259832345,1.005256446,59.98457049,1.001588672,1.375767719
3.674,-1.183759252,1.005227571,59.98872073,1.000376322,1.426809181
3.675,-1.190976051,1.005250144,59.99234943,1.000146349,1.355453812
3.676,-1.248385358,1.005239778,59.99717968,1.00184804,1.391408025
3.677,-1.164218468,1.005244146,60.00140294,0.999742119,1.416380108
3.678,-1.208890457,1.005276208,59.99274127,1.000560742,1.34974136
3.679,-1.240480806,1.005259672,59.98516806,1.00181823,1.410792419
3.68,-1.146772104,1.005261167,59.98484378,0.999465607,1.403486033
3.681,-1.240534946,1.005272198,59.98456025,1.000964414,1.353691971
3.682,-1.221205183,1.005256215,59.98431236,1.001432875,1.420596898
3.683,-1.161136921,1.005244587,59.98409561,0.999683854,1.38225156
3.684,-1.261974863,1.005242087,59.98455367,1.001449207,1.37220328
3.685,-1.204043442,1.005224679,59.98495418,1.00080454,1.432598312
3.686,-1.184361137,1.005247427,59.97213817,1.000016573,1.368721004
3.687,-1.264323125,1.005234728,59.96093267,1.001749124,1.38889939
3.688,-1.186692192,1.005213737,59.95113529,1.000045066,1.431403063
3.689,-1.212890052,1.005228822,59.95346553,1.000369342,1.360443704
3.69,-1.265707334,1.005225522,59.95550295,1.001840895,1.413488119
3.691,-1.166729943,1.005214425,59.95728434,0.999623501,1.424165843
3.692,-1.240801476,1.005228016,59.95951322,1.000725747,1.361934811
3.693,-1.243136248,1.005215774,59.96146201,1.00166248,1.426640473
3.694,-1.167912469,1.005213859,59.96316591,0.999647285,1.40414272
3.695,-1.25959442,1.005223915,59.96382627,1.00124583,1.374410418
3.696,-1.223580205,1.005180974,59.96440365,1.001257775,1.440659935
3.697,-1.175328936,1.00519445,59.96612913,0.999827832,1.387402466
3.698,-1.273492201,1.005214994,59.96763778,1.00165944,1.387970269
3.699,-1.206287375,1.005199243,59.96895685,1.000474669,1.441720204
3.7,-1.209233178,1.005224181,59.97011016,1.000153792,1.370567808
3.701,-1.282661208,1.005205839,59.9644047,1.001868438,1.410895978
3.702,-1.186848018,1.005209014,59.95941621,0.999842548,1.436886922
3.703,-1.238047001,1.005221869,59.96732906,1.000569687,1.366142579
3.704,-1.260025832,1.005205126,59.97424755,1.001822393,1.422879478
3.705,-1.178972779,1.005191697,59.98136654,0.999656802,1.41820304
3.706,-1.258290488,1.005204949,59.98759094,1.001071306,1.371791718
3.707,-1.24735725,1.005193796,59.99303315,1.001571641,1.440066959
3.708,-1.175430603,1.005200464,59.99779148,0.999721456,1.402307011
3.709,-1.282312762,1.005192364,59.98725389,1.001472124,1.381926945
3.71,-1.23080649,1.005175723,59.97804049,1.000964365,1.444484043
3.711,-1.209065329,1.005196506,59.96998488,1.000025219,1.380329655
3.712,-1.298782057,1.005196491,59.970478,1.001787984,1.404640777
3.713,-1.21127395,1.00517318,59.97090915,1.000227619,1.445082304
3.714,-1.237566597,1.005188105,59.97488432,1.000380599,1.371577437
3.715,-1.278588598,1.005176396,59.97835995,1.001928001,1.417311984
3.716,-1.196914798,1.005161483,59.98139882,0.99978006,1.430231084
3.717,-1.256962936,1.00518166,59.98155361,1.000843974,1.370764308
3.718,-1.271606958,1.005154954,59.98168895,1.001859994,1.437416803
3.719,-1.184297158,1.00515852,59.98180728,0.999641267,1.417081532
3.72,-1.290677561,1.005177712,59.98472932,1.001290615,1.379724668
3.721,-1.254948981,1.005158084,59.98728416,1.00139619,1.448090321
3.722,-1.208719939,1.005159259,59.98415933,0.999883035,1.397939868
3.723,-1.305297996,1.00516006,59.98142718,1.00170949,1.403546534
3.724,-1.231583111,1.005148846,59.97903836,1.000617844,1.456255589
3.725,-1.231626283,1.00517407,59.97694973,1.000243703,1.386516533
3.726,-1.29347687,1.00516211,59.98013439,1.001966794,1.418566326
3.727,-1.21278038,1.005158415,59.98291885,0.999982948,1.448817817
3.728,-1.251418616,1.005177874,59.98659561,1.000686712,1.380264903
3.729,-1.287553944,1.005166032,59.98981033,1.001977912,1.439261595
3.73,-1.189733169,1.005150522,59.98297984,0.999735606,1.436776297
3.731,-1.283596337,1.005157939,59.9770077,1.001101604,1.382367365
3.732,-1.274282134,1.005151762,59.97178603,1.001674219,1.450487671
3.733,-1.213500043,1.005152382,59.96722054,0.999850782,1.416658977
3.734,-1.312242007,1.005153207,59.96318504,1.001534408,1.403403748
3.735,-1.259411861,1.005123385,59.95965666,1.00108356,1.466730377
3.736,-1.231391291,1.005139933,59.95657167,1.000089174,1.408458911
3.737,-1.319543267,1.005157601,59.95033302,1.001861179,1.425941626
3.738,-1.253970486,1.005128943,59.94487835,1.000317914,1.47699926
3.739,-1.279604334,1.005156927,59.9448422,1.000460284,1.411967903
3.74,-1.336499738,1.005146657,59.9448106,1.002025954,1.469883209
3.741,-1.229891823,1.00514253,59.94478296,0.999871366,1.491346151
3.742,-1.293621567,1.005150681,59.95094887,1.0008613,1.430394665
3.743,-1.288194921,1.005113264,59.95633995,1.001878147,1.494244317
3.744,-1.198827685,1.005107508,59.96105356,0.9998226,1.472198312
3.745,-1.276688588,1.00511669,59.96234008,1.001387781,1.431429571
3.746,-1.238103586,1.005104177,59.96346492,1.001477589,1.488499292
3.747,-1.177905802,1.005119514,59.96508984,0.999976692,1.430499498
3.748,-1.275906793,1.005112374,59.96651055,1.001787226,1.414567613
3.749,-1.21967245,1.005106423,59.96775274,1.00076938,1.463911052
3.75,-1.224463851,1.005139841,59.96883883,1.000357057,1.387643065
3.751,-1.306592654,1.00513436,59.97782244,1.002028029,1.420165192
3.752,-1.215309033,1.005113231,59.98567713,1.000155032,1.44870126
3.753,-1.267081681,1.005139178,59.98213916,1.000724292,1.376414599
3.754,-1.30648563,1.005141017,59.97904578,1.002009398,1.433930136
3.755,-1.232460546,1.005123762,59.96623241,0.999889892,1.439146853
3.756,-1.311088381,1.005125487,59.95502922,1.001149317,1.394351122
3.757,-1.30542621,1.005097887,59.94523386,1.00177656,1.468429658
3.758,-1.225187397,1.00511152,59.93666942,0.999854069,1.442615884
3.759,-1.325892704,1.005129246,59.93735146,1.001549508,1.421739597
3.76,-1.258069998,1.005106741,59.93794779,1.001222607,1.48525421
3.761,-1.211537295,1.005119778,59.93846918,1.00011073,1.414346554
3.762,-1.290671789,1.005124707,59.93839428,1.001912631,1.42058997
3.763,-1.198515281,1.005101068,59.93832879,1.000459859,1.44956587
3.764,-1.220743296,1.005128443,59.93572991,1.000483294,1.363404323
3.765,-1.267116334,1.005083864,59.93345762,1.002082441,1.39414748
3.766,-1.187970305,1.005085236,59.93147087,0.999919721,1.40142543
3.767,-1.250993658,1.005114646,59.93746298,1.000923882,1.329992346
3.768,-1.279243648,1.005095704,59.94270209,1.001992115,1.388706776
3.769,-1.196247287,1.005101811,59.94728284,0.99978507,1.369082058
3.77,-1.310388702,1.005105765,59.94815929,1.001356089,1.325967522
3.771,-1.286468663,1.005101093,59.94892561,1.001550087,1.3947923
3.772,-1.240843987,1.005102199,59.96793721,0.999971092,1.348698007
3.773,-1.34444772,1.005103799,59.98455974,1.001725232,1.350319581
3.774,-1.278752084,1.005088875,59.99909343,1.000794169,1.409659763
3.775,-1.276635826,1.005108272,60.01180076,1.000238755,1.346764922
3.776,-1.345856626,1.005106861,60.00910443,1.001946342,1.379984312
3.777,-1.26956395,1.005082528,60.00674692,1.000071653,1.421044488
3.778,-1.305740945,1.005096052,60.00045702,1.000613565,1.357022305
3.779,-1.348030569,1.005090343,59.99495753,1.002001658,1.420872708
3.78,-1.245197869,1.005072149,59.99884351,0.999771785,1.428842384
3.781,-1.332987401,1.005078752,60.00224117,1.00101881,1.377800103
3.782,-1.319879357,1.00504216,60.00521186,1.001758099,1.449205127
3.783,-1.248880513,1.005047135,60.00780925,0.999786147,1.420293403
3.784,-1.339947162,1.005058308,60.00284963,1.001457129,1.401940459
3.785,-1.288369645,1.005025784,59.99851326,1.001197166,1.467629847
3.786,-1.251560639,1.005033746,59.99472181,0.99999506,1.412977313
3.787,-1.338566524,1.005050896,59.99379086,1.001837527,1.42514002
3.788,-1.266266631,1.005046257,59.9929769,1.000359764,1.476217961
3.789,-1.278772608,1.005067743,59.98443019,1.000392899,1.404619089
3.79,-1.340285312,1.005049843,59.9769575,1.002011708,1.451469572
3.791,-1.236537928,1.005042304,59.97042385,0.99987053,1.471111479
3.792,-1.30332787,1.005071067,59.96342895,1.000793209,1.403935326
3.793,-1.314863454,1.005059638,59.95731306,1.001854128,1.464964254
3.794,-1.236138312,1.005051113,59.95196572,0.999704947,1.450116705
